国環研局番,測定局名,緯度,経度
8201030,水戸石川,36.39222222222222,140.42583333333332
8201040,水戸東部,36.31972222222223,140.49944444444444
8201510,水戸大工町,36.380833333333335,140.45805555555555
8202020,日立市役所,36.59972222222223,140.6513888888889
8202050,日立多賀,36.55722222222222,140.62555555555556
8202200,日立南部,36.49527777777778,140.5825
8203010,土浦保健所,36.07111111111112,140.19083333333333
8203520,土浦中村南,36.04166666666666,140.1652777777778
8205020,石岡杉並,36.20222222222223,140.28527777777776
8206010,筑西保健所,36.30972222222222,139.97611111111112
8210010,下妻,36.18444444444444,139.95999999999998
8211010,常総,36.03416666666666,139.99138888888888
8212010,常陸太田,36.52472222222222,140.51638888888888
8213010,常陸那珂勝田,36.39611111111111,140.53416666666666
8215010,北茨城中郷,36.78111111111111,140.7336111111111
8216010,笠間,36.38583333333333,140.2386111111111
8217010,取手市役所,35.91166666666666,140.04944444444445
8220010,つくば高野,36.10472222222222,140.02027777777778
8221010,ひたちなか,36.38444444444444,140.5011111111111
8341010,常陸那珂東海,36.44027777777777,140.58972222222224
8342010,那珂,36.44805555555556,140.5077777777778
8344010,大宮野中,36.561388888888885,140.4025
8402010,鉾田,36.159444444444446,140.51777777777778
8405010,鹿島宮中,35.965,140.62194444444447
8405110,高松公民館,35.943888888888885,140.64944444444444
8405200,鹿島中学校,35.97666666666667,140.63888888888889
8405270,総合福祉センター,35.9575,140.65277777777777
8406010,神栖下幡木,35.91583333333333,140.6266666666667
8406030,鹿島事務所,35.89833333333333,140.64027777777778
8406050,神栖消防,35.888888888888886,140.66666666666666
8406060,神栖一貫野,35.870555555555555,140.67027777777776
8406080,神栖横瀬,35.852222222222224,140.70277777777775
8406100,軽野東小学校,35.88972222222222,140.71305555555554
8406120,神栖市役所,35.88944444444444,140.66805555555555
8406130,深芝神社,35.9175,140.65222222222224
8406140,白十字病院,35.900277777777774,140.6252777777778
8406150,青販連センター,35.868611111111115,140.6952777777778
8407010,波崎太田,35.83833333333334,140.74055555555557
8407070,北若松１号公園,35.86944444444445,140.7188888888889
8407080,波崎小学校,35.749722222222225,140.82444444444445
8423040,潮来保健所,35.939722222222215,140.5675
8441010,江戸崎公民館,35.95388888888889,140.3188888888889
8541010,古河市役所,36.178888888888885,139.75555555555556
8561510,守谷,35.950833333333335,139.97694444444446
9201060,雀宮中学校,36.4875,139.86388888888888
9201110,清原,36.53416666666666,139.97944444444445
9201120,中央,36.56,139.88111111111112
9201570,大通り,36.561388888888885,139.88250000000002
9201580,平出,36.5675,139.94222222222223
9202520,足利市久保田公園,36.29388888888889,139.48916666666665
9203010,栃木市役所,36.3825,139.73416666666665
9203030,栃木市藤岡公民館,36.266666666666666,139.65083333333334
9203520,栃木市平柳町交差点,36.394444444444446,139.75055555555556
9204020,県安蘇庁舎,36.33166666666667,139.58194444444445
9205010,鹿沼市役所,36.56666666666667,139.74499999999998
9207010,日光市今市小学校,36.72638888888889,139.67999999999998
9208010,小山市立大谷中学校,36.275277777777774,139.82222222222222
9209010,真岡市役所,36.44027777777777,140.0125
9210010,大田原市総合文化会館,36.871944444444445,140.01777777777778
9211010,矢板市役所,36.80611111111111,139.92361111111111
9211510,矢板市大谷津歩道橋,36.75972222222222,139.94611111111112
9212010,那須塩原市黒磯保健センター,36.96833333333333,140.0538888888889
9301010,上三川町役場,36.44305555555555,139.91444444444446
9301510,上三川町上蒲生歩道橋,36.44444444444444,139.90694444444446
9304010,河内,36.59972222222223,139.94055555555556
9402010,県南那須庁舎,36.65694444444444,140.15
10201060,前橋南局,36.3725,139.07999999999998
10201070,前橋東局,36.39527777777778,139.10444444444445
10201090,衛生環境研究所,36.405,139.09583333333333
10201510,国設前橋自動車交通環境測定所,36.38194444444444,139.04194444444445
10202110,台新田一般環境大気測定局,36.30638888888888,139.07638888888889
10202520,城南自動車排出ガス測定局,36.31194444444444,139.0102777777778
10203010,桐生市立東小学校,36.409444444444446,139.34305555555557
10203510,桐生自排局,36.37166666666667,139.3536111111111
10204030,伊勢崎市立南小学校,36.314166666666665,139.1938888888889
10204510,伊勢崎自排局,36.3025,139.20777777777778
10205010,太田市立中央小学校,36.28972222222222,139.3813888888889
10205510,太田自排局,36.28305555555556,139.37722222222223
10206010,沼田市立沼田小学校,36.645833333333336,139.0427777777778
10207010,館林市民センター,36.24972222222223,139.53250000000003
10207510,館林自排局,36.23527777777778,139.52055555555555
10208010,渋川第１測定局,36.49888888888889,138.99416666666664
10208510,渋川自排局,36.49222222222223,139.01166666666666
10210010,富岡市立富岡小学校,36.259166666666665,138.89527777777778
10211060,安中市立安中小学校,36.33055555555556,138.89638888888888
10211510,安中自排局,36.33222222222223,138.91694444444445
10423010,東吾妻町立東吾妻中学校,36.5775,138.82861111111112
10464010,県央水質浄化センター,36.29888888888889,139.11
11110010,さいたま市城南測定局,35.91361111111111,139.72694444444446
11110510,さいたま市西原自排,35.95555555555556,139.68027777777775
11201030,川越市高階測定局,35.890277777777776,139.4861111111111
11201040,川越市川越測定局,35.92777777777778,139.48694444444442
11201050,川越市霞ケ関測定局,35.919444444444444,139.42666666666665
11201510,川越市仙波測定局,35.906666666666666,139.49277777777775
11202040,熊谷,36.147777777777776,139.38777777777776
11202510,熊谷肥塚自排,36.16333333333333,139.39499999999998
11203030,川口市横曽根,35.800555555555555,139.70305555555555
11203040,川口市南平,35.79666666666667,139.7511111111111
11203050,川口市新郷,35.82944444444445,139.76472222222222
11203060,川口市芝,35.83305555555556,139.6861111111111
11203510,川口市安行,35.84111111111111,139.75194444444443
11203530,川口市神根,35.85333333333333,139.73166666666663
11204010,さいたま市役所,35.862500000000004,139.64583333333331
11204520,さいたま市曲本自排,35.83694444444445,139.63
11204530,さいたま市辻自排,35.83083333333334,139.65861111111113
11205020,さいたま市宮原,35.95166666666667,139.60694444444445
11205040,さいたま市指扇,35.9225,139.5725
11205050,さいたま市片柳,35.905833333333334,139.67388888888888
11205120,さいたま市大宮,35.90611111111111,139.63083333333333
11205530,さいたま市三橋自排,35.913888888888884,139.5938888888889
11205540,さいたま市大和田自排,35.93722222222222,139.64555555555555
11206020,行田,36.14083333333333,139.4688888888889
11207010,秩父,35.98833333333334,139.08083333333332
11208060,所沢市東所沢,35.803888888888885,139.51916666666668
11208070,所沢市北野,35.785555555555554,139.43972222222223
11208520,所沢市航空公園,35.79527777777778,139.4713888888889
11208530,所沢市和ヶ原,35.80555555555555,139.40916666666666
11209010,飯能,35.855000000000004,139.32722222222222
11210010,加須,36.13166666666667,139.60861111111112
11211010,本庄,36.23861111111111,139.20138888888889
11212020,東松山,36.031666666666666,139.41611111111112
11212520,東松山岩鼻自排,36.05222222222222,139.4113888888889
11213010,さいたま市岩槻,35.95,139.7011111111111
11214030,春日部,35.971944444444446,139.74555555555554
11214510,春日部増戸自排,35.95527777777778,139.72666666666666
11215010,狭山,35.85944444444445,139.4488888888889
11216010,羽生,36.17444444444444,139.55583333333334
11217010,鴻巣,36.06583333333333,139.5211111111111
11217510,鴻巣天神自排,36.061388888888885,139.51944444444445
11218010,深谷,36.18722222222222,139.27972222222223
11218510,深谷原郷自排,36.19555555555555,139.29333333333332
11219020,上尾,35.97694444444445,139.5711111111111
11221050,草加市西町,35.82944444444445,139.79555555555555
11221510,草加市花栗自排,35.83888888888889,139.78944444444446
11221520,草加市原町自排,35.84805555555556,139.7738888888889
11222020,越谷市東越谷,35.896388888888886,139.79527777777778
11222030,越谷市千間台西,35.934999999999995,139.76555555555555
11224010,戸田,35.82,139.6663888888889
11224020,戸田市中町,35.80833333333333,139.6902777777778
11224510,戸田美女木自排,35.821111111111115,139.64277777777778
11224520,戸田市早瀬,35.80472222222222,139.64916666666667
11225010,入間,35.83111111111111,139.39583333333331
11225510,国設入間自動車交通環境測定所,35.83083333333334,139.38
11229010,和光,35.77777777777778,139.61777777777775
11229510,和光新倉自排,35.79388888888889,139.61499999999998
11230070,新座,35.778888888888886,139.5563888888889
11232010,久喜,36.065,139.6613888888889
11232510,久喜本町自排,36.07555555555556,139.66555555555556
11234010,八潮,35.82138888888889,139.84055555555557
11235010,富士見,35.856944444444444,139.5497222222222
11235510,富士見下南畑自排,35.846944444444446,139.57583333333332
11237020,三郷,35.84444444444445,139.8813888888889
11238010,蓮田,35.97277777777778,139.64944444444444
11239010,坂戸,35.97055555555556,139.4013888888889
11240010,幸手,36.075,139.73166666666663
11241510,鶴ケ島自排,35.93083333333333,139.3997222222222
11326010,毛呂山,35.96194444444445,139.32555555555555
11329010,日高,35.89333333333333,139.34333333333333
11343010,小川,36.06083333333333,139.26083333333332
11344010,東秩父,36.000277777777775,139.1863888888889
11346510,川島自排,35.97944444444445,139.46138888888888
11362010,皆野,36.07138888888889,139.0991666666667
11382010,本庄児玉,36.189166666666665,139.1375
11403010,熊谷妻沼東,36.223333333333336,139.38111111111112
11408010,寄居,36.11527777777778,139.1863888888889
11408510,寄居桜沢自排,36.12222222222222,139.20749999999998
11421010,環境科学国際Ｃ,36.08444444444444,139.5608333333333
11442010,宮代,36.0275,139.71638888888887
12105010,泉谷小学校,35.55444444444444,140.17305555555555
12201010,花見川小学校,35.693888888888885,140.09833333333333
12201020,検見川小学校,35.64944444444444,140.0675
12201040,山王小学校,35.664722222222224,140.14305555555555
12201050,宮野木,35.653888888888886,140.0977777777778
12201070,大宮小学校,35.59722222222222,140.18166666666664
12201090,千城台わかば小学校,35.62861111111111,140.1836111111111
12201120,寒川小学校,35.59638888888889,140.1213888888889
12201160,福正寺,35.58388888888889,140.1288888888889
12201180,蘇我保育所,35.57222222222222,140.13083333333333
12201200,千葉市役所自排,35.6075,140.10777777777778
12201250,都公園,35.61027777777778,140.13777777777776
12201260,土気,35.53194444444444,140.26083333333332
12201300,千草自排,35.638333333333335,140.11777777777775
12201320,真砂公園,35.63388888888889,140.06944444444443
12201520,葭川自排,35.60944444444445,140.12
12201540,宮野木自排,35.65805555555556,140.09805555555556
12201570,真砂自排,35.645,140.0663888888889
12202090,銚子栄,35.728611111111114,140.82555555555555
12203040,市川二俣,35.69694444444444,139.95749999999998
12203080,市川大野,35.749722222222225,139.95444444444442
12203110,市川本八幡,35.725833333333334,139.92749999999998
12203120,市川行徳駅前,35.67944444444444,139.9138888888889
12203510,市川市市川（車）,35.73111111111111,139.90583333333333
12203520,市川行徳（車）,35.68722222222222,139.91777777777776
12203550,市川稲荷木（車）,35.70944444444445,139.92277777777778
12204040,船橋丸山,35.745,139.9958333333333
12204050,船橋高根,35.72611111111112,140.00916666666666
12204060,船橋高根台,35.728611111111114,140.04222222222222
12204070,船橋前原,35.69555555555555,140.025
12204100,船橋豊富,35.757777777777775,140.0613888888889
12204110,船橋印内,35.71361111111111,139.95916666666665
12204140,船橋若松,35.67611111111111,139.99388888888888
12204150,船橋南本町,35.69694444444444,139.97722222222222
12204520,船橋海神（車）,35.69944444444444,139.97666666666666
12204530,船橋日の出（車）,35.68805555555555,139.97944444444445
12205030,館山亀ケ原,35.02166666666667,139.88
12206010,木更津中央,35.38472222222222,139.92499999999998
12206030,木更津畔戸,35.42111111111111,139.8997222222222
12206070,木更津清見台,35.38055555555555,139.95083333333332
12206080,木更津畑沢,35.341944444444444,139.90277777777777
12206140,木更津真里谷,35.368611111111115,140.0675
12206520,木更津請西（車）,35.37388888888889,139.93805555555556
12206530,木更津牛袋（車）,35.407222222222224,139.96277777777777
12207010,松戸根本,35.7875,139.90277777777777
12207020,松戸五香,35.79111111111111,139.96249999999998
12207030,松戸二ツ木,35.823055555555555,139.92888888888888
12207520,松戸上本郷（車）,35.8,139.9125
12208010,野田市野田,35.9475,139.86583333333334
12208510,国設野田自動車交通環境測定所,35.95444444444445,139.8763888888889
12209030,香取新島,35.9325,140.52222222222224
12210010,茂原高師,35.43416666666666,140.28583333333333
12211020,成田大清水,35.76583333333333,140.35416666666666
12211030,成田幡谷,35.835,140.35194444444443
12211040,成田加良部,35.774166666666666,140.29694444444445
12211510,成田花崎（車）,35.778055555555554,140.3213888888889
12212040,佐倉江原新田,35.72777777777778,140.20638888888888
12212520,佐倉山王（車）,35.68388888888889,140.21666666666667
12213010,東金堀上,35.555,140.37194444444447
12214010,匝瑳椿,35.72055555555556,140.57805555555555
12216010,習志野鷺沼,35.68555555555555,140.03222222222223
12216020,習志野東習志野,35.69083333333333,140.07305555555556
12216060,習志野谷津,35.68138888888889,140.0025
12216510,習志野秋津（車）,35.66972222222222,140.01111111111112
12217020,柏永楽台,35.84388888888889,139.9727777777778
12217030,柏大室,35.900277777777774,139.96388888888887
12217510,柏旭（車）,35.86027777777778,139.96583333333334
12217520,柏西原（車）,35.89666666666667,139.9211111111111
12218010,勝浦小羽戸,35.17944444444444,140.26583333333335
12219010,市原八幡,35.53583333333333,140.12416666666667
12219030,市原五井,35.52,140.09
12219060,市原姉崎,35.47833333333333,140.04916666666668
12219090,市原廿五里,35.487500000000004,140.07694444444445
12219110,市原潤井戸,35.4975,140.17999999999998
12219120,市原辰巳台,35.52361111111111,140.15083333333334
12219140,市原有秋,35.44833333333333,140.05222222222224
12219180,市原松崎,35.448611111111106,140.1363888888889
12219190,市原岩崎西,35.526666666666664,140.06805555555556
12219200,市原郡本,35.51027777777778,140.11499999999998
12219380,市原平野,35.33388888888889,140.14638888888888
12219390,市原奉免,35.405833333333334,140.1436111111111
12219520,市原中川田（車）,35.50888888888889,140.08166666666665
12220010,流山平和台,35.856944444444444,139.9036111111111
12220020,流山若葉台（車）,35.885,139.9102777777778
12221020,八千代高津,35.716944444444444,140.08166666666665
12221030,八千代米本,35.75333333333333,140.11833333333334
12221510,八千代村上（車）,35.71611111111111,140.11333333333332
12222010,我孫子湖北台,35.86194444444445,140.07611111111112
12224040,鎌ケ谷軽井沢,35.79388888888889,140.0175
12225010,君津久保,35.33166666666667,139.90194444444444
12225080,君津人見,35.34305555555556,139.86583333333334
12225090,君津俵田,35.322500000000005,140.05305555555557
12225120,君津糠田,35.30444444444444,139.96944444444443
12226010,富津下飯野,35.32222222222222,139.8538888888889
12227510,浦安美浜（車）,35.65555555555555,139.91083333333333
12228010,四街道鹿渡,35.669444444444444,140.17166666666665
12230010,八街市八街,35.67305555555555,140.31194444444446
12301020,浦安猫実,35.655277777777776,139.9011111111111
12303010,野田桐ケ作,36.047777777777775,139.8141666666667
12305510,柏大津ケ丘（車）,35.84166666666667,140.0016666666667
12326010,白井七次台,35.79861111111111,140.04416666666663
12327010,印西高花,35.79388888888889,140.13250000000002
12329010,栄安食台,35.84666666666667,140.2461111111111
12343010,成田奈土,35.8525,140.42083333333332
12344020,香取羽根川,35.84666666666667,140.60166666666666
12408010,横芝光横芝,35.655,140.48555555555555
12421020,一宮東浪見,35.348333333333336,140.38055555555556
12463010,鋸南下佐久間,35.11055555555556,139.83527777777778
12481010,袖ケ浦坂戸市場,35.42861111111111,139.95333333333332
12481040,袖ケ浦代宿,35.45583333333334,140.0275
12481050,袖ケ浦三ッ作,35.413888888888884,140.00277777777777
12481060,袖ケ浦蔵波,35.42916666666667,140.0277777777778
12481070,袖ケ浦吉野田,35.36472222222223,140.00833333333333
12481080,袖ケ浦横田,35.39,140.03305555555556
12481090,袖ケ浦川原井,35.424166666666665,140.07027777777776
12481160,袖ケ浦長浦,35.45055555555556,140.005
12481510,袖ケ浦福王台（車）,35.43222222222222,139.96805555555557
12481520,袖ケ浦大曽根（車）,35.42222222222222,140.01555555555555
13101010,千代田区神田司町,35.69277777777778,139.76777777777778
13101510,日比谷交差点,35.67472222222222,139.7588888888889
13101520,国設霞が関,35.672777777777775,139.75305555555556
13101530,国設北の丸,35.690555555555555,139.75277777777777
13102010,中央区晴海,35.65611111111111,139.7788888888889
13102510,永代通り新川,35.678888888888885,139.7813888888889
13103010,港区高輪,35.64222222222222,139.73583333333332
13104010,国設東京（新宿）,35.68194444444444,139.71444444444444
13104540,国設新宿,35.68472222222222,139.71527777777777
13104550,新目白通り下落合,35.71638888888889,139.70333333333332
13105010,文京区本駒込,35.733333333333334,139.755
13105530,春日通り大塚,35.71944444444445,139.73472222222222
13106520,明治通り大関横丁,35.72916666666667,139.79305555555555
13107520,水戸街道東向島,35.72027777777778,139.8152777777778
13107810,東京スカイツリー１５０ｍ,35.71,139.81055555555557
13107811,東京スカイツリー３２５ｍ,35.71,139.81055555555557
13108010,江東区大島,35.69,139.82722222222222
13108020,港区台場,35.63305555555556,139.77722222222224
13108520,京葉道路亀戸,35.69694444444444,139.83583333333334
13108530,三ツ目通り辰巳,35.650277777777774,139.8113888888889
13109010,品川区豊町,35.611111111111114,139.72083333333333
13109510,北品川交差点,35.61666666666667,139.74055555555557
13109520,中原口交差点,35.620555555555555,139.7188888888889
13110010,目黒区碑文谷,35.61944444444445,139.68194444444444
13110510,山手通り大坂橋,35.6525,139.68944444444446
13110530,環七通り柿の木坂,35.62305555555555,139.67888888888888
13111010,大田区東糀谷,35.55722222222222,139.7397222222222
13111520,環七通り松原橋,35.596111111111114,139.70999999999998
13111530,中原街道南千束,35.60138888888889,139.69333333333333
13111540,環八通り千鳥,35.57277777777778,139.6863888888889
13112010,世田谷区世田谷,35.64666666666667,139.65305555555557
13112020,世田谷区成城,35.65222222222222,139.59361111111113
13112520,環八通り八幡山,35.665,139.61333333333332
13113010,渋谷区宇田川町,35.663333333333334,139.6977777777778
13113510,甲州街道大原,35.6725,139.66166666666666
13114010,中野区若宮,35.71944444444445,139.6436111111111
13114510,山手通り東中野,35.70027777777778,139.68277777777777
13115010,杉並区久我山,35.69027777777777,139.60194444444443
13115550,早稲田通り下井草,35.719166666666666,139.61916666666667
13116530,明治通り西巣鴨,35.74194444444444,139.72611111111112
13117520,北本通り王子,35.76638888888889,139.73555555555555
13118010,荒川区南千住,35.73305555555556,139.7888888888889
13119010,板橋区氷川町,35.75361111111111,139.70749999999998
13119510,中山道大和町,35.76111111111111,139.70527777777778
13120010,練馬区北町,35.765277777777776,139.6638888888889
13120020,練馬区石神井町,35.73777777777778,139.5991666666667
13120030,練馬区練馬,35.74333333333333,139.6536111111111
13121010,足立区西新井,35.77972222222222,139.7761111111111
13121020,足立区綾瀬,35.77027777777778,139.82583333333332
13121510,日光街道梅島,35.775,139.80333333333334
13122010,葛飾区鎌倉,35.74444444444445,139.87722222222223
13122020,葛飾区水元公園,35.78611111111111,139.8688888888889
13122520,環七通り亀有,35.76083333333333,139.85305555555556
13123010,江戸川区鹿骨,35.70888888888889,139.885
13123020,江戸川区春江町,35.68194444444444,139.8775
13123030,江戸川区南葛西,35.65333333333333,139.86944444444444
13201020,片倉町,35.64388888888889,139.33972222222224
13201040,館町,35.62638888888889,139.2902777777778
13201060,大楽寺町,35.671388888888885,139.29305555555555
13201070,川口町,35.69472222222222,139.28111111111113
13201510,八木町,35.661944444444444,139.32083333333333
13201530,下柚木,35.62833333333333,139.38250000000002
13201540,打越町,35.63666666666666,139.34972222222223
13202010,立川市泉町,35.71388888888889,139.4077777777778
13203010,武蔵野市関前,35.71305555555556,139.55611111111114
13203510,五日市街道武蔵境,35.71083333333333,139.53694444444443
13205010,青梅市東青梅,35.788333333333334,139.2752777777778
13206010,府中市四谷,35.66583333333333,139.4425
13208020,調布市深大寺南町,35.66638888888889,139.55444444444444
13209010,町田市金森,35.535555555555554,139.45027777777776
13211010,小平市小川町,35.72777777777778,139.47611111111112
13212520,川崎街道百草園,35.656666666666666,139.43166666666664
13213510,新青梅街道東村山,35.75222222222222,139.46527777777777
13215510,甲州街道国立,35.68194444444444,139.4322222222222
13216010,西東京市南町,35.72555555555556,139.53833333333333
13217010,西東京市下保谷,35.75,139.55833333333334
13217510,青梅街道柳沢,35.72555555555556,139.5525
13218010,福生市本町,35.73861111111111,139.32666666666665
13219010,狛江市中和泉,35.635,139.57027777777776
13220010,東大和市奈良橋,35.75083333333333,139.42555555555555
13221010,清瀬市上清戸,35.77972222222222,139.52055555555555
13222510,小金井街道東久留米,35.75361111111111,139.51555555555555
13224010,多摩市愛宕,35.63472222222222,139.43166666666664
13303520,東京環状長岡,35.77555555555556,139.3361111111111
13307010,檜原測定所,35.731388888888894,139.1136111111111
14101010,鶴見区潮田交流プラザ,35.500277777777775,139.685
14101020,鶴見区生麦小学校,35.495555555555555,139.67166666666665
14101520,鶴見区下末吉小学校,35.52305555555555,139.6747222222222
14102010,神奈川区総合庁舎,35.477222222222224,139.62916666666666
14103010,西区平沼小学校,35.45777777777778,139.61499999999998
14103510,西区浅間下交差点,35.46555555555556,139.61166666666665
14104030,中区本牧,35.41444444444444,139.66166666666666
14105020,南区横浜商業高校,35.433055555555555,139.60916666666665
14106010,保土ケ谷区桜丘高校,35.45111111111111,139.58555555555557
14107010,磯子区総合庁舎,35.401944444444446,139.6186111111111
14107520,磯子区滝頭,35.420833333333334,139.625
14108020,金沢区長浜,35.36222222222222,139.63333333333333
14109040,港北区総合庁舎,35.51916666666666,139.63333333333333
14110050,戸塚区汲沢小学校,35.397777777777776,139.51444444444445
14110510,戸塚区矢沢交差点,35.39888888888889,139.5277777777778
14111020,港南区野庭中央公園,35.38916666666667,139.57166666666666
14111520,港南中学校,35.401111111111106,139.5902777777778
14112020,旭区鶴ケ峯小学校,35.47222222222222,139.5513888888889
14112510,旭区都岡小学校,35.48555555555556,139.52194444444447
14113020,緑区三保小学校,35.515277777777776,139.5261111111111
14113510,青葉台,35.53972222222222,139.51472222222222
14113520,資源循環都筑工場前,35.53611111111111,139.56805555555556
14114020,瀬谷区南瀬谷小学校,35.4575,139.4861111111111
14115010,栄区上郷小学校,35.35805555555556,139.57222222222222
14116010,泉区総合庁舎,35.4175,139.4886111111111
14117010,青葉区総合庁舎,35.55277777777778,139.53722222222223
14118010,都筑区総合庁舎,35.54472222222222,139.57027777777776
14131020,川崎区役所大師分室,35.53194444444444,139.73388888888888
14131030,国設川崎,35.515,139.7122222222222
14131100,川崎市役所第４庁舎,35.53194444444444,139.7036111111111
14131530,池上新田公園前,35.521388888888886,139.72972222222222
14131540,日進町,35.52333333333333,139.6952777777778
14132060,幸スポーツセンター,35.54416666666666,139.6858333333333
14132510,遠藤町交差点,35.54388888888889,139.6913888888889
14133010,中原区役所地域みまもり支援センター,35.57611111111112,139.65583333333333
14133520,中原平和公園,35.566944444444445,139.6575
14134010,生活文化会館,35.598888888888894,139.61388888888888
14134530,二子,35.608333333333334,139.61416666666665
14135070,弘法松公園,35.602222222222224,139.51555555555555
14135080,登戸小学校,35.621944444444445,139.55916666666667
14135530,柿生,35.59138888888889,139.4972222222222
14135540,本村橋,35.61277777777778,139.57
14136010,宮前平小学校,35.589444444444446,139.5861111111111
14136510,宮前平駅前,35.585,139.57999999999998
14153510,古淵,35.55138888888889,139.41916666666663
14201020,追浜行政センター,35.318333333333335,139.63194444444446
14201040,西行政センター,35.221111111111114,139.6263888888889
14201050,久里浜行政センター,35.22638888888889,139.7061111111111
14201530,小川町交差点,35.282777777777774,139.67027777777776
14203030,神田小学校,35.37694444444445,139.36277777777778
14203040,旭小学校,35.33555555555556,139.30805555555557
14203050,花水小学校,35.31805555555556,139.34555555555556
14203100,大野公民館,35.35527777777778,139.35472222222222
14203510,松原歩道橋,35.33305555555556,139.35611111111112
14204010,鎌倉市役所,35.31916666666667,139.54666666666665
14204530,鎌倉市岡本,35.349722222222226,139.52055555555555
14205010,藤沢市役所,35.33805555555556,139.49249999999998
14205030,湘南台小学校,35.40083333333333,139.46805555555557
14205040,御所見小学校,35.403055555555554,139.41611111111112
14205050,明治市民センター,35.34,139.44944444444445
14205510,藤沢橋,35.34583333333334,139.48666666666665
14206010,小田原市役所,35.26444444444444,139.15194444444444
14206510,小田原市民会館,35.25055555555556,139.15861111111113
14207010,茅ケ崎市役所,35.33444444444444,139.40472222222223
14207510,茅ケ崎駅前交差点,35.33305555555556,139.405
14208020,逗子市役所,35.29555555555555,139.57999999999998
14208520,新逗子駅前,35.29222222222222,139.57999999999998
14209010,相模原市役所,35.57194444444445,139.37305555555557
14209020,相模台,35.52222222222222,139.40722222222223
14209030,橋本,35.598333333333336,139.34333333333333
14209040,田名,35.54833333333333,139.33444444444444
14209050,津久井,35.58638888888889,139.2563888888889
14209530,上溝,35.54861111111111,139.3563888888889
14210010,三浦市城山,35.144444444444446,139.62027777777777
14211010,秦野市役所,35.37416666666667,139.2213888888889
14211510,秦野市本町,35.37277777777778,139.2277777777778
14212020,厚木市中町,35.44333333333333,139.36805555555557
14212520,厚木市金田,35.46666666666667,139.3675
14212530,厚木市水引,35.44499999999999,139.35777777777778
14213010,大和市役所,35.48722222222222,139.45777777777778
14213510,大和市深見台交差点,35.471944444444446,139.46583333333334
14214020,伊勢原市役所,35.40277777777778,139.315
14214510,伊勢原市谷戸岡,35.38972222222222,139.2788888888889
14215010,海老名市役所,35.44638888888888,139.39055555555555
14216020,座間市役所,35.48833333333334,139.4075
14217020,南足柄市生駒,35.31083333333333,139.11527777777778
14218010,綾瀬市役所,35.43694444444444,139.4261111111111
14321010,寒川町役場,35.37277777777778,139.3838888888889
14401010,愛川町角田,35.52972222222222,139.3141666666667
