,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_OX_03,SHAP_OX_05,SHAP_OX_06,SHAP_OX_23,SHAP_TEMP_03,SHAP_TEMP_04,SHAP_NO2_01,SHAP_OX_20,SHAP_SPM_22,SHAP_NO2_02,SHAP_NOX_02,SHAP_SPM_01,SHAP_PM25_01,SHAP_TEMP_02,SHAP_TEMP_22,SHAP_OX_15,SHAP_NOX_01
2019-04-21 14:00:00,-13.153316593170166,-10.638098430633544,-1.0231306672096252,0.910117119550705,-0.39171992242336273,-0.06700638290494683,-1.1433809757232667,0.32257524942979215,1.3167493358254434,0.30059519559144976,-0.5868088483810425,0.47407183051109314,0.04671212742105125,0.06113228350877762,0.04601662755012511,-0.052890917565673545,5.638016104698181,0.6591865167021751,0.07379383649677038,-0.27301845401525493
2019-04-22 14:00:00,-12.228720569610593,-5.653732490539551,-0.2987972840666771,0.75669002532959,-0.3574245637282729,-0.06277102380990982,-0.6432592839002609,0.09652394391596317,0.9492439590394497,-1.2575230717658996,0.24739405512809753,0.0182653472758829,-0.34705697409808633,-0.20252365805208683,0.02304625967517496,-0.019396694377064674,2.9071133971214294,0.09210165366530418,-0.38390985578298575,1.0486515879631042
2019-04-22 15:00:00,-4.831952905654907,-6.571905517578125,-0.47988062649965285,0.14298168998211622,-0.5460490077733994,-0.09665386416018006,-0.7341905057430267,0.02696964917704464,0.6136954719841016,0.49535996913909913,-0.378258116543293,-0.11847660653293131,-0.31893063411116607,-0.1715052848681807,-0.0343796744942665,0.2150628946721554,2.8352475047111514,0.15654312036931514,-0.5087381094694138,-0.5667228847742081
2019-05-10 10:00:00,-21.474679374694826,-7.3589105129241945,0.7877030014991762,4.745794105529785,0.15700574321672323,-0.0034759666770696833,-1.5071057438850404,0.3399638321250677,1.6522980690002442,0.8848895132541656,-0.2392242672387511,0.7475557178258896,-0.09391968995332715,-0.06294110324233768,0.19532404001802206,-0.2203620381653309,4.775625872611999,0.014771835505962384,0.6147164195775986,-0.5667228847742081
2019-05-10 11:00:00,-10.37952823638916,-6.571905517578125,0.9084251523017883,2.2909605652093887,-0.0659140981733799,0.030406761355698104,-1.2797776460647583,0.1776705455034971,1.2847925990819928,1.469183897972107,-0.3087411239743233,0.793136352300644,-0.00954059320501981,-0.0009044150821864667,0.12641292866319417,-0.11987937353551388,3.769503879547119,-0.036781320720911025,0.4482787013053894,-1.1541317403316498
2019-05-10 12:00:00,-4.831952905654907,-3.948555254936218,1.0895086348056793,0.14298168998211622,-0.20309546440839762,-0.024652827903628372,-1.1888465344905854,0.09652394391596317,0.8373945113271475,1.6639486789703368,-0.378258116543293,0.884297639131546,0.07483850847929716,0.06113228350877762,0.11492772707715629,-0.11987937353551388,3.3383086204528807,0.06632502768188715,0.24023153223097324,-1.3009839773178098
2019-05-10 13:00:00,-1.133569633960724,-2.768047595024109,1.1498696267604829,-1.6981431484222411,-0.4774583071470261,-0.05853566937148571,-1.1888465344905854,0.06174682173877956,0.6136954719841016,1.2744191169738768,-0.378258116543293,0.8387170255184173,0.1029648686060682,0.07664146311581135,0.0919573713093996,-0.052890917565673545,1.90099139213562,0.06632502768188715,-0.009425025433301894,-1.0072795748710632
2019-05-10 14:00:00,-10.37952823638916,-3.817387819290161,1.0291474312543871,-2.618705689907075,-0.7175257191061973,-0.1263013650197536,-1.2343120992183685,-0.05417695629876107,0.5178244598209858,-1.6470525979995727,-0.4477749139070511,0.793136352300644,0.04671212742105125,0.04562311768531796,0.0919573713093996,-0.0863851437345147,1.254198569059372,0.11787821017205716,-0.5503475695848465,1.3423559486866
2019-05-10 15:00:00,-2.9827612400054924,-3.1615503311157225,0.9687863141298294,-3.2324138641357423,-0.9232979118824005,-0.1855963423848152,-1.2797776460647583,-0.10634266891720474,0.19825444240123039,-2.2313468933105467,-0.5868088483810425,0.793136352300644,-0.3751833809539676,-0.20252365805208683,0.05750180911272762,0.014097526110708677,1.8291255235671997,0.15654312036931514,-1.049660784006119,1.7829127311706543
2019-05-10 16:00:00,-3.907357263565064,-3.948555254936218,1.0291474312543871,-1.6981431484222411,-1.0261838763952256,-0.23642061832360928,-1.2797776460647583,-0.05997313791885972,0.05444792211055756,-2.2313468933105467,-0.8648762404918671,0.7019750535488128,-0.4595624775160104,-0.2490511614829302,0.02304625967517496,0.11458019986748695,1.4697961688041685,0.20809631813317536,-0.8832230746746064,1.7829127311706543
2019-05-10 17:00:00,-1.133569633960724,-6.571905517578125,0.2444528570398688,-2.9255599260330203,-1.0947746574878692,-0.2618327595293522,-1.3252433478832244,-0.08895407663658259,0.18227593516930934,-0.8679933965206146,-1.2124608635902407,0.6108137309551239,-0.4595624775160104,-0.2490511614829302,0.1034425606019795,-0.019396694377064674,1.90099139213562,0.2854260362684726,-0.7583947241306305,0.608094796538353
2019-05-10 18:00:00,8.112389039993285,-8.277083730697631,0.06336948396638035,-2.7721328020095823,-0.9232979118824005,-0.2787741720676422,-1.4161745727062227,-0.05417695629876107,0.10238341987133026,-0.08893435429781674,-1.6295623302459714,0.6108137309551239,-0.262677888572216,-0.12497779615223406,0.1034425606019795,-0.019396694377064674,3.3383086204528807,0.40142072960734365,-0.34230042845010766,0.020685991458594753
2019-05-10 19:00:00,9.96158046722412,-9.851093435287476,-0.2384361479431391,-3.2324138641357423,-1.0604792952537536,-0.23642061832360928,-1.5980369448661804,0.06174682173877956,0.19825444240123039,0.49535996913909913,-2.5332817912101744,0.7475557178258896,-0.1501724280416965,-0.06294110324233768,0.11492772707715629,-0.11987937353551388,4.272564625740051,0.5045270079746842,-0.5087381094694138,-0.41987067461013794
2019-05-10 20:00:00,-0.20897380411624908,-10.900432682037353,-0.54024178981781,-4.766684865951538,-1.0433316528797147,-0.2703034523874522,-1.825364887714386,0.13709722608327865,0.5178244598209858,0.49535996913909913,-3.3674848794937136,0.565233126282692,-0.06579333152621983,-0.016413581278175104,0.1493833075277507,-0.32084473967552185,5.13495454788208,0.5818568728864193,-0.8416135638952256,-0.5667228847742081
2019-05-11 12:00:00,-19.625486755371092,-4.604392623901367,0.5462584555149077,0.44983580969274045,-0.28883387878304345,-0.020417528599500655,-0.14313768204301597,0.14868965707719325,0.9013085566461086,-2.8156411409378053,2.0548335552215575,-0.16405727267265321,-0.5158151935786008,-0.295578669756651,0.08047218956053255,-0.052890917565673545,3.26644287109375,-0.6811959683895112,1.5301238715648648,2.370321536064148
2019-05-11 13:00:00,-7.605740880966186,-3.817387819290161,0.7273418813943863,0.14298168998211622,-0.4946060016751289,-0.07971244752407074,0.22058716472238302,0.05595058463513854,0.7575019240379334,-1.2575230717658996,2.7500021696090693,-0.30079919248819353,-0.5439415030181408,-0.31108788996934894,0.11492772707715629,-0.18686781898140908,2.2603206276893615,-0.6038662612438201,0.7811542004346848,0.9017992973327636
2019-05-11 14:00:00,2.5648137569427485,-1.8498751401901246,1.0895086348056793,-0.16387245384976273,-0.6832304000854492,-0.13053672465030103,0.17512156609445806,-0.02519601061940193,0.5018459221348166,-0.2836991518735886,2.8890361785888676,0.0182653472758829,-0.31893063411116607,-0.1559961441438645,0.1493833075277507,-0.18686781898140908,1.8291255235671997,-0.34610034748911855,0.15701269693672656,0.020685991458594753
2019-05-11 15:00:00,-2.9827612400054924,-2.374545097351074,0.2444528570398688,-2.1584243416786193,-0.7175257191061973,-0.1771256361156702,0.31151838451623914,-0.05997313791885972,0.27814690913073714,0.30059519559144976,2.124350297451019,0.0182653472758829,-0.17829879820346828,-0.06294110324233768,0.1034425606019795,-0.15337359458208083,0.7511375665664672,-0.17855252884328368,-0.13425332028418782,-0.41987067461013794
2019-05-23 12:00:00,-17.776296424865723,-5.522565126419068,0.48589735478162766,1.8306796699762344,-0.11735707279294731,-0.0034759666770696833,-1.1433809757232667,0.09652394391596317,0.9013085566461086,0.8848895132541656,-0.3087411239743233,0.565233126282692,-0.03766696425154801,-0.016413581278175104,0.19532404001802206,-0.32084473967552185,3.26644287109375,-0.26877060197293756,-0.34230042845010766,-0.7135751426219941
2019-05-23 15:00:00,-12.228720569610593,-4.604392623901367,0.5462584555149077,-1.851570236682892,-0.6660827450454235,-0.1390074319439009,-1.2343120992183685,-0.0831578941084445,0.3899964809417724,0.690124797821045,-1.6295623302459714,0.5196524739265442,-0.09391968995332715,-0.03192275065230203,0.18383885845541956,-0.3543389528989792,2.4759183287620545,-0.023893013596534708,-0.800004169344902,-0.5667228847742081
2019-05-23 16:00:00,-1.133569633960724,-3.6862203598022463,0.5462584555149077,-1.0844349205493926,-0.7861164765432476,-0.17289028242230414,-1.5525712609291082,-0.007807452231645579,0.1183619197458029,-0.08893435429781674,-1.9771466493606566,0.38291050940752036,-0.03766696425154801,-0.0009044150821864667,0.1493833075277507,-0.2873505055904389,2.2603206276893615,0.07921335939317942,-1.049660784006119,0.020685991458594753
2019-05-23 17:00:00,4.4140054225921626,-4.342057824134827,0.2444528570398688,-1.3912891149520876,-0.9404455199837685,-0.20253777094185357,-1.7798994302749633,-0.02519601061940193,0.32608243003487597,-0.4784639149904251,-2.185697615146637,0.38291050940752036,-0.1501724280416965,-0.06294110324233768,0.12641292866319417,-0.0863851437345147,1.7572596669197083,0.15654312036931514,-0.8416135638952256,0.31439043581485754
2019-05-24 11:00:00,-15.002506446838376,-3.817387819290161,0.5462584555149077,3.518377447128296,-0.0659140981733799,0.021936100348830236,-0.09767206082178746,0.16028198562562465,0.9492439590394497,0.49535996913909913,2.0548335552215575,0.33732986599206927,-0.12204606235027311,-0.06294110324233768,0.16086849551647903,-0.253856272995472,2.6196502089500426,-0.5007598578929902,0.989201283454895,-0.41987067461013794
2019-05-24 14:00:00,-13.153316593170166,0.7734753638505936,1.210230886936188,-1.544716089963913,-0.5803443506360054,-0.09241855219006538,0.31151838451623914,-0.1295273652300239,0.18227593516930934,1.469183897972107,1.081596791744232,0.1094266379252076,0.1029648686060682,0.07664146311581135,0.24126478061079984,-0.38783316463232037,-0.039386951364576796,-0.5652012944221497,0.4898880869150162,-1.1541317403316498
2019-05-24 15:00:00,-1.133569633960724,0.7734753638505936,0.8480641037225723,-0.6241536539513618,-0.8375594764947891,-0.1517135126516223,0.5843120254576206,-0.21067401468753816,-0.00946608670055869,0.49535996913909913,0.9425630331039428,0.2005879245698452,0.07483850847929716,0.06113228350877762,0.16086849551647903,-0.18686781898140908,-0.6861796647310257,-0.3332120668143034,0.07379383649677038,-0.41987067461013794
2019-05-24 16:00:00,9.96158046722412,0.3799726359546184,0.425536235421896,-1.2378619253635408,-0.9061501637101174,-0.2152438417077065,0.17512156609445806,-0.2628396969288587,-0.23316509686410428,-0.08893435429781674,0.038843345653731376,0.2917492136359215,-0.06579333152621983,-0.016413581278175104,0.1034425606019795,-0.15337359458208083,-0.6861796647310257,-0.11411106585292144,-0.09264388121664524,0.020685991458594753
2019-05-24 17:00:00,1.640217649936676,-1.9810425400733949,0.365175087749958,-3.2324138641357423,-0.8032642092555762,-0.23218527850694953,-0.32500005066394805,-0.2628396969288587,-0.37697160243988037,0.690124797821045,-0.5172918558120727,0.2917492136359215,-0.1501724280416965,-0.06294110324233768,0.1034425606019795,-0.2873505055904389,-0.4705821663141251,-0.06255791336297989,-0.09264388121664524,-0.5667228847742081
2019-05-24 18:00:00,-5.756549406051636,-3.1615503311157225,0.2444528570398688,-5.073538780212402,-0.8718548752367496,-0.20677313394844532,-0.4159312635660172,-0.24545113146305084,-0.37697160243988037,1.0796543538570404,-0.725842472910881,0.2917492136359215,-0.03766696425154801,-0.0009044150821864667,0.1378981368616223,-0.15337359458208083,0.823003476858139,0.02766011469066143,-0.5919570356607438,-1.0072795748710632
2019-05-24 22:00:00,-17.776296424865723,-9.719925594329833,-1.6871031761169433,-1.0844349205493926,-1.0090363681316377,-0.29148023426532743,-1.5525712609291082,0.05595058463513854,0.34206095188856117,-0.08893435429781674,-1.768596112728119,0.24616855829954143,-0.17829879820346828,-0.06294110324233768,0.04601662755012511,-0.052890917565673545,4.056967306137085,0.20809631813317536,-0.05103444976266471,-0.12616623640060426
2019-05-25 10:00:00,-17.776296424865723,-2.112210047245026,0.666980716586113,3.364950346946716,-0.031618739664554585,-0.04159425348043445,-0.18860326912254097,0.06174682173877956,0.9172870475798846,0.30059519559144976,2.0548335552215575,0.5196524739265442,-0.1501724280416965,-0.07845027223229406,0.17235364448279145,-0.253856272995472,1.254198569059372,-0.9518502980470658,1.613342636823654,-0.27301845401525493
2019-05-25 11:00:00,-6.681144857406617,1.16697781085968,0.7877030014991762,1.5238253623247147,-0.2716862380504608,-0.01618213318288326,-0.46139687299728394,-0.10634266891720474,0.5178244598209858,0.690124797821045,2.8890361785888676,0.565233126282692,-0.09391968995332715,-0.03192275065230203,0.1493833075277507,-0.11987937353551388,0.8948693454265595,-1.0678447633981705,1.1972483336925506,-0.5667228847742081
2019-05-25 12:00:00,-7.605740880966186,3.265658140182495,0.8480641037225723,-0.47072661127895127,-0.3574245637282729,-0.07547709830105306,-0.2795344784855842,-0.13532356061041356,0.05444792211055756,-1.8418174028396606,2.263384258747101,0.24616855829954143,-0.03766696425154801,-0.0009044150821864667,0.03453144361265,-0.0863851437345147,-0.9017773032188415,-1.0678447633981705,1.446904969215393,1.4892082571983338
2019-05-25 13:00:00,0.7156220614910127,2.740987873077393,0.9687863141298294,-2.3118513226509094,-0.5631966665387154,-0.09665386416018006,0.31151838451623914,-0.2802282370626927,-0.025444550998508945,-0.2836991518735886,1.7072489023208615,0.0182653472758829,-0.40330974822863935,-0.2180328194051981,0.0689870021305978,-0.052890917565673545,-2.051631140708923,-1.0291799068450929,1.7381708085536958,0.1675382286310196
2019-05-25 14:00:00,17.35834732055664,3.265658140182495,0.9687863141298294,-2.1584243416786193,-0.7861164765432476,-0.1474781408905983,0.8571055918466299,-0.3729672320187091,-0.42490708976984026,1.0796543538570404,1.5682151556015014,0.0182653472758829,-0.17829879820346828,-0.07845027223229406,0.0919573713093996,-0.0863851437345147,-1.7641675114631652,-0.7971905827522278,1.6965614795684814,-1.0072795748710632
2019-05-25 15:00:00,11.810772228240968,3.265658140182495,0.6066196203231813,-3.53926796913147,-0.9918886035680771,-0.20253777094185357,0.4479151889681816,-0.34978251978755,-0.6805630683898926,0.8848895132541656,1.081596791744232,0.15500728972256184,0.018585777841508375,0.04562311768531796,0.0919573713093996,-0.019396694377064674,-2.051631140708923,-0.6811959683895112,1.3220765948295594,-0.7135751426219941
2019-05-25 16:00:00,-0.20897380411624908,0.9046427309513092,0.365175087749958,-6.300955104827881,-0.974740880727768,-0.2533620456233621,0.08419038768624885,-0.3729672320187091,-0.6166491314768792,1.469183897972107,0.38642784208059316,0.15500728972256184,-0.00954059320501981,0.01460475865751502,0.1034425606019795,-0.11987937353551388,-2.051631140708923,-0.4878715708851814,0.9475918233394622,-1.1541317403316498
2019-05-25 17:00:00,-6.681144857406617,-0.013529937528073799,0.0030083610210567433,-5.380393028259278,-1.1290699511766435,-0.24912669975310564,-0.006740820314735168,-0.3729672320187091,-0.6805630683898926,1.469183897972107,0.8035292297601699,0.1094266379252076,0.07483850847929716,0.06113228350877762,0.1034425606019795,-0.0863851437345147,-0.7580455064773559,-0.3589886939618736,0.4482787013053894,-1.3009839773178098
2019-05-25 18:00:00,-3.907357263565064,-1.9810425400733949,-0.17807499812915922,-3.3858409404754637,-1.4377282202243804,-0.2872448779642582,-0.32500005066394805,-0.26863587126135824,-0.6805630683898926,1.6639486789703368,1.290147489309311,-0.02731530831661072,0.07483850847929716,0.07664146311581135,0.0919573713093996,-0.0863851437345147,-0.2549844652414322,-0.21721743084490294,-0.05103444976266471,-1.447836273908615
2019-05-25 19:00:00,-1.133569633960724,-4.342057824134827,-0.7213251769542695,-2.3118513226509094,-1.3348420500755311,-0.36348129510879523,-0.779656034708023,-0.22806254625320435,-0.3929501578211784,1.2744191169738768,1.22063073515892,-0.20963791608810425,0.1029648686060682,0.09215062595903874,0.08047218956053255,-0.019396694377064674,0.823003476858139,-0.036781320720911025,-0.13425332028418782,-1.1541317403316498
2019-05-25 20:00:00,-5.756549406051636,-6.309570217132569,-1.2645751893520354,-2.7721328020095823,-1.1119223386049268,-0.3380691185593606,-0.506862485408783,-0.14111975524574522,-0.28110064119100564,1.2744191169738768,0.5949785217642785,-0.30079919248819353,0.04671212742105125,0.06113228350877762,0.02304625967517496,-0.019396694377064674,2.1165890216827394,0.014771835505962384,-0.38390985578298575,-1.1541317403316498
2019-05-25 21:00:00,-7.605740880966186,-7.621245574951172,-1.5663809299468994,-3.2324138641357423,-0.9918886035680771,-0.2830094985663891,-0.18860326912254097,-0.03678838228806856,-0.04142311122268437,1.0796543538570404,-0.030673579312860976,-0.48312183618545534,0.04671212742105125,0.06113228350877762,0.01156106712296607,-0.019396694377064674,3.194576930999756,0.09210165366530418,0.19862211532890797,-1.0072795748710632
2019-05-25 22:00:00,-6.681144857406617,-8.539418601989746,-2.230353093147278,-2.465278685092927,-1.0433316528797147,-0.2533620456233621,-0.23406886160373688,0.050154400058090666,0.24618993736803532,1.2744191169738768,-0.8648762404918671,-0.5287024557590485,0.018585777841508375,0.04562311768531796,-0.022894474526401594,0.08108597435057162,3.9132354736328123,0.11787821017205716,0.4066692337393761,-1.1541317403316498
2019-05-26 08:00:00,-25.173064041137696,-5.391397857666016,-0.35915836989879607,5.5129292726516725,-0.4088675990700722,-0.1390074319439009,-0.506862485408783,0.2530210107564926,1.1569643028080463,0.690124797821045,2.193867194652557,0.2005879245698452,-0.03766696425154801,-0.0009044150821864667,0.11492772707715629,-0.0863851437345147,4.272564625740051,-1.1065096110105512,2.071046268939972,-0.5667228847742081
2019-05-26 09:00:00,-11.304123973846437,-1.4563725233078002,-0.0573527617380023,2.751241886615753,-0.20309546440839762,-0.10935996528714893,0.038724755588918885,0.13709722608327865,1.0451149694621567,0.49535996913909913,3.445171523094178,-0.2552185609936714,-0.03766696425154801,-0.0009044150821864667,0.08047218956053255,0.04759175301296632,2.6915158867835993,-1.312722259759903,2.1958747744560245,-0.41987067461013794
2019-05-26 10:00:00,4.4140054225921626,0.24880502438172702,0.304813981615007,0.75669002532959,-0.11735707279294731,-0.05853566937148571,-0.006740820314735168,0.009581110812723637,0.7255449933931232,0.8848895132541656,3.028069972991944,-0.11847660653293131,-0.06579333152621983,-0.016413581278175104,0.0689870021305978,0.08108597435057162,0.5355400085449219,-1.2611690551042554,1.987827730178833,-0.7135751426219941
2019-05-26 11:00:00,15.509156036376956,2.0851499676704406,0.365175087749958,-1.544716089963913,-0.42601526752114294,-0.0373589012771845,0.4024495452642441,-0.16430450212210418,0.37401792220771324,1.0796543538570404,2.124350297451019,-0.02731530831661072,-0.00954059320501981,0.01460475865751502,0.04601662755012511,0.14807441532611845,-0.3987162321805954,-1.312722259759903,1.9046088218688966,-1.0072795748710632
2019-05-26 12:00:00,34.00106773376465,3.7903282403945924,0.304813981615007,-4.152976608276368,-0.6489350661635399,-0.11359529700130225,1.2208305075764656,-0.2396549377590418,-0.10533708562143147,0.10583041645586491,1.6377320885658264,-0.02731530831661072,0.018585777841508375,0.04562311768531796,-0.06883523864671588,0.24855709522962574,-1.404838401079178,-1.312722259759903,1.9462182164192199,-0.12616623640060426
2019-05-26 13:00:00,53.41758918762207,5.495505475997925,0.365175087749958,-5.994101285934447,-0.9061501637101174,-0.1686549035832286,0.948036839440465,-0.320801592618227,-0.31305766105651855,-0.2836991518735886,1.846282827854156,0.0182653472758829,-0.12204606235027311,-0.04743193001486358,-0.09180560256354511,0.315545591711998,-2.339094471931457,-1.080733022093773,1.8629992723464965,0.1675382286310196
2019-05-26 14:00:00,59.889756774902345,4.839668488502502,0.304813981615007,-9.062642335891724,-1.197660705447197,-0.23218527850694953,0.35698399543762205,-0.3961519569158555,-0.5367566421627998,-0.08893435429781674,2.0548335552215575,0.0182653472758829,-0.17829879820346828,-0.07845027223229406,-0.09180560256354511,0.34903975278139115,-3.273350644111633,-0.990515050292015,1.6549520134925841,-0.12616623640060426
2019-05-26 15:00:00,21.056729316711426,3.527992868423462,0.48589735478162766,-12.284612178802494,-1.4034326612949375,-0.3041862487792969,0.038724755588918885,-0.4715024381875993,-0.7444770589470864,0.8848895132541656,1.7072489023208615,-0.02731530831661072,-0.1501724280416965,-0.04743193001486358,0.03453144361265,0.14807441532611845,-2.9140213966369632,-0.7971905827522278,1.2804673075675965,-0.8604273855686188
2019-05-26 16:00:00,3.4894099712371824,1.9539827942848205,0.12373061543330546,-13.358600234985351,-1.7463863670825959,-0.3550105694681406,0.17512156609445806,-0.4425215572118759,-0.9521975964307785,1.2744191169738768,1.5682151556015014,-0.07289595883339642,-0.00954059320501981,0.03011394245550033,0.04601662755012511,0.04759175301296632,-2.1953626751899717,-0.5652012944221497,1.0724200308322906,-1.1541317403316498
2019-05-26 17:00:00,-5.756549406051636,-0.013529937528073799,-0.2384361479431391,-6.914663934707642,-2.106487625837326,-0.43971770387142894,0.31151838451623914,-0.38455960825085644,-0.8723051100969315,1.2744191169738768,1.6377320885658264,-0.30079919248819353,0.04671212742105125,0.06113228350877762,-0.045864843949675556,0.2150628946721554,-1.3329724788665773,-0.37187692392617466,0.8227635622024536,-1.0072795748710632
2019-05-27 09:00:00,-16.851698017120363,-1.4563725233078002,0.0030083610210567433,6.126637601852417,0.13985801413655283,-0.011946752667427058,1.1298992224037647,0.09072773531079291,0.8373945113271475,0.10583041645586491,6.642949151992798,-0.6654444158077241,-0.1501724280416965,-0.07845027223229406,0.05750180911272762,-0.052890917565673545,2.332186591625214,-1.364275568723679,1.6965614795684814,-0.12616623640060426
2019-05-27 10:00:00,-4.831952905654907,1.5604803562164307,0.304813981615007,1.8306796699762344,0.19130105227231978,0.026171406544744924,2.0392111957073213,-0.019399801455438147,0.597716990346089,0.30059519559144976,3.7232390880584716,-0.7566056430339814,-0.12204606235027311,-0.04743193001486358,0.08047218956053255,0.04759175301296632,0.5355400085449219,-1.5318233430385588,1.1140295922756196,-0.27301845401525493
