,SHAP_OX_01,SHAP_TEMP_01,SHAP_HUM_01,SHAP_TEMP_02,SHAP_OX_04,SHAP_OX_07,SHAP_OX_02,SHAP_TEMP_03,SHAP_WS_02,SHAP_TEMP_23,SHAP_NMHC_08,SHAP_OX_24,SHAP_OX_21,SHAP_HUM_02,SHAP_TEMP_13,SHAP_OX_03,SHAP_HUM_06,SHAP_SPM_20,SHAP_SPM_02,SHAP_PM25_07
2019-04-06 17:00:00,-12.058652973175048,-14.542522048950195,0.6469751328229905,7.426441764831543,-1.0102026104927062,0.3613647386431694,2.4666138887405396,0.07686005532741547,-0.5796374559402466,0.6510013468563557,-2.0732269167900084,-0.13978281654417513,-0.49290611818432817,-1.4414736926555634,1.1269333139061928,-0.19064554506912826,-0.6163341341540217,0.5211884349584579,0.8645793318748474,-0.04205491319298742
2019-04-18 15:00:00,-9.105157852172852,-10.156602478027345,2.822474646568298,5.089086556434632,-0.4880959168076515,0.253268975764513,0.9659476518630982,0.039323064312338854,-0.5164431065320968,0.7262022517621518,0.8665859699249268,-0.08967593424022198,-1.1443199217319489,-1.206122702360153,0.9312358051538467,-0.23185027204453945,-0.8375435292720794,-1.5022510647773744,0.9941361665725708,0.10089741777628658
2019-04-18 16:00:00,-7.1361603260040285,-9.226257228851319,1.423939287662506,5.315282273292542,-1.0102026104927062,0.3410967886447907,0.40319778919219973,-0.024490027397405377,-0.6112345397472382,0.8465242244303226,-0.6507368326187134,-0.189889667450916,-3.005501699447632,-1.3742304146289825,1.0225612968206406,-0.10823624394834039,-0.7307527482509613,-0.8584294080734253,1.7714768767356872,0.2795878371223808
2019-04-18 17:00:00,-6.151662015914917,-12.681828784942626,0.02540383654413742,4.787492632865906,-1.2712559461593629,0.36812071651220324,0.028031172021292128,-0.013228782638907432,-0.4532488211989403,0.9969265788793562,-1.4093982458114627,-0.290103330090642,-4.215270018577575,-1.07163645029068,1.009514731168747,0.015377777814865129,-0.7002411484718323,-1.1343528926372528,1.1236928522586822,0.029421248810831434
2019-04-18 18:00:00,-6.151662015914917,-15.339960193634033,-1.2177387714385988,6.747855138778687,-1.5323091626167298,0.4019006684422493,-0.15955210328102112,-0.039504756499081875,-0.36898977980017655,1.117248155735433,-1.5990634799003598,-0.5155841720290482,-4.773625063896179,-0.7690423339605331,1.009514731168747,0.0977871057926677,-0.6697295278310775,-1.6861999630928033,0.3463522598147392,0.13663551532663404
2019-04-19 12:00:00,-15.012146759033204,-10.02369604110718,0.02540383654413742,6.672456455230713,1.861384212970734,0.08436936549842357,3.2169470310211175,0.09938233382999898,-0.6112345397472382,-0.13109061084687706,-0.4610714167356491,0.11075146384537216,1.9266304969787598,-0.4664483442902565,0.513748025149107,-0.9735344827175141,-1.0663808912038801,-0.30658228918910024,0.21679552644491196,0.38680208511650566
2019-04-19 13:00:00,-8.120658731460571,-8.96044397354126,0.4915823578834534,5.2398841142654415,0.5561173662543297,0.11814926601946354,1.5286975502967834,0.05433788523077965,-0.6112345397472382,-0.08596989042125643,-0.2714060649275779,0.18591173067688943,2.019689691066742,-0.7690423339605331,0.5920269757509231,-0.602692312002182,-0.9901016533374787,-1.0423783481121063,0.6702441990375518,0.494016345590353
2019-04-21 14:00:00,-9.105157852172852,-11.884388637542726,-1.2177387714385988,6.8986516952514645,0.12102854270488024,0.2059770677704364,1.716280746459961,0.09187481999397278,-0.6007021754980088,0.6058805141597988,-1.3145654678344727,-0.16483621560037137,-0.3067880138754845,-0.43282681331038475,0.8529569260776043,-0.5614877074956894,-0.9290784895420074,-1.8701489090919494,1.2532497406005858,0.4582782905548811
2019-04-22 12:00:00,-9.105157852172852,-7.631377458572388,-1.0623459756374358,6.220065450668335,1.9484020709991454,-0.003458473738282905,2.654197406768799,0.07310646027326584,-0.5901697605848313,0.10955304298549892,-1.1249000549316404,0.08569802474230526,1.2752167880535126,-0.2983404699712992,0.5528874561190605,-1.3031718969345092,-1.0663808912038801,-1.318302035331726,-0.3662098720669746,0.42254023179411887
2019-04-22 13:00:00,-3.1981671333312987,-6.9668440341949465,-0.7515601396560669,3.882710027694702,1.2522595524787903,0.07761334329843521,0.40319778919219973,0.03181564193218946,-0.5901697605848313,0.004271478950977325,-0.7455694139003753,0.2610719881951809,1.3682760655879975,-0.5336914673447609,0.5528874561190605,-0.4790782883763313,-1.0206134229898454,-0.03065872695297004,0.022460405481979206,0.565492495149374
2019-04-22 14:00:00,-0.2446718730032444,-6.9668440341949465,-0.2853816919028759,3.5057175874710085,-0.4880959168076515,0.1451732089743018,-0.7223019033670426,-0.08454926237463951,-0.5375078916549683,0.16971396156586707,-0.8404020845890046,0.4113925501704216,0.9960395395755768,-0.6009345456957818,0.5920269757509231,0.015377777814865129,-0.9519621878862381,0.7971120357513428,-0.1718747403472662,0.10089741777628658
2019-04-22 15:00:00,6.646816968917847,-5.37196455001831,-0.12998895989730955,3.5057175874710085,-1.5323091626167298,0.21273306259827224,-1.2850518047809603,-0.10331776961684225,-0.642831626534462,0.1997943906113505,0.48725533187389375,0.13580488935112953,0.4376848742365837,-0.7017992615699769,0.657259488105774,0.26260583065450194,-0.8909388422966004,0.15329030980356043,0.5406874179840088,0.029421248810831434
2019-04-22 16:00:00,5.6623182773590095,-6.302311086654663,-0.4407747119665146,2.6009351253509516,-2.0544159173965455,0.26678096167743204,-2.5981348276138307,-0.10331776961684225,-0.5901697605848313,0.2148346297442914,-1.1249000549316404,0.16085832174867393,-0.7720835596323014,-0.7354208439588547,0.6833524629473686,0.3862197993323207,-0.8375435292720794,-0.03065872695297004,0.022460405481979206,0.10089741777628658
2019-05-10 11:00:00,-16.981142425537108,-5.903590869903565,1.890117871761322,4.410499858856201,2.8185795068740833,0.0641013488173485,3.77969708442688,0.013047050591558196,-0.642831626534462,0.09451282366644587,0.29759000837802885,-0.4404239776544273,-0.21372887007892133,-0.9707716882228852,0.565933933109045,-1.344376564025879,-0.9443342804908752,-1.5942254543304442,-0.10709635401144621,0.565492495149374
2019-05-10 12:00:00,-6.151662015914917,-6.568124198913575,2.5116889715194706,2.9025290250778193,1.33927743434906,0.023565464280545727,1.903864073753357,-0.058273300714790824,-0.6007021754980088,-0.05588946770876645,0.48725533187389375,-0.36526362467557194,-0.21372887007892133,-1.1725010871887207,0.6181199587881565,-0.7263063758611679,-0.8451714515686035,-2.3300215363502503,0.3463522598147392,0.7084449715912343
2019-05-10 13:00:00,2.708823537826538,-5.37196455001831,2.822474646568298,3.2795217514038084,0.0340107863768935,0.09788135141134262,-0.15955210328102112,-0.13334744656458497,-0.5796374559402466,0.12459330055862669,1.8149129390716552,-0.3402102677151561,-0.3067880138754845,-1.306987315416336,0.657259488105774,-0.31425961852073675,-0.7765202760696411,-0.8584294080734253,0.4759090572595596,0.565492495149374
2019-05-10 14:00:00,6.646816968917847,-4.574524307250977,3.133260107040406,2.6009351253509516,-0.8361670076847076,0.1451732089743018,-1.8478017330169678,-0.11457891706377266,-0.5269755244255065,0.10955304298549892,0.8665859699249268,-0.26504995450377467,-0.39984709918498995,-1.3742304146289825,0.7224919065833091,0.13899175636470318,-0.6773574262857438,-1.4102765321731567,0.7998009443283081,-0.07779299898538736
2019-05-10 15:00:00,5.6623182773590095,-2.846738505363464,3.2886528253555296,2.148543953895569,-1.7933626770973206,0.26002494730055337,-2.5981348276138307,-0.14836224177852272,-0.5796374559402466,0.15467371174599973,0.10792465135455132,-0.26504995450377467,-0.5859651923179626,-1.4414736926555634,0.8138174697756767,0.5098338618874549,-0.6849853917956352,-0.8584294080734253,0.022460405481979206,-0.39943571165204056
2019-05-10 16:00:00,6.646816968917847,-4.707431292533874,2.822474646568298,1.1683628916740418,-2.5765225648880006,0.3613647386431694,-2.4105515599250795,-0.17088445545668945,-0.642831626534462,0.2148346297442914,0.3924227118492127,-0.290103330090642,-1.0512606978416443,-1.4750951528549197,0.8660033367574215,0.6746525689959527,-0.6392178870737554,-2.054098331928253,0.21679552644491196,-0.2564834110438824
2019-05-10 17:00:00,7.631314992904663,-6.036497402191161,2.200903224945068,2.223942446708679,-2.924593830108642,0.42892462611198423,-2.5981348276138307,-0.21968266181647778,-0.36898977980017655,0.3802771270275117,-1.3145654678344727,-0.3151567911729216,-2.5402063608169554,-1.3742304146289825,0.9573288187384605,0.6334478452801705,-0.6087063033133746,-0.9504040479660034,0.022460405481979206,-0.3279595457017422
2019-05-10 18:00:00,11.56930809020996,-8.82753610610962,1.423939287662506,2.977927649021149,-2.8375760316848755,0.5032404094934464,-2.785718297958374,-0.1671307404525578,-0.46378121674060824,0.5005989447236061,-1.0300675868988036,-0.36526362467557194,-4.401388692855836,-1.239744347333908,0.565933933109045,0.6746525689959527,-0.5934504188597203,0.7971120357513428,1.1236928522586822,-0.2207453303039074
2019-05-10 19:00:00,12.553807258605957,-11.086949348449707,0.4915823578834534,4.561296844482421,-2.924593830108642,0.5640442565083504,-3.5360512256622316,-0.12959368037991226,-0.42165169641375544,0.6209206946194172,-1.5042309761047363,-0.49053080882877104,-4.308329343795776,-1.07163645029068,0.17453917302191257,0.7158571869134903,-0.5781946279108524,-1.318302035331726,0.9293577134609222,-0.2207453303039074
2019-05-10 20:00:00,3.6933216571807863,-12.416014671325682,-0.2853816919028759,5.843072605133058,-3.0116111993789674,0.591068197786808,-3.723634696006775,-0.05076589640229941,-0.46378121674060824,0.9518058072775603,-1.5042309761047363,-0.8913855575025081,-4.029152274131775,-0.8699071347713471,-0.021158263273537137,0.880675983428955,-0.5705667335540057,-0.766454941034317,-0.10709635401144621,-0.1850072514265776
2019-05-10 21:00:00,-4.182665157318115,-13.346360397338866,-0.7515601396560669,6.597057580947876,-3.3596826076507567,0.5843121558427811,-2.0353850126266484,0.013047050591558196,-0.54804025888443,1.0570873918943107,-1.6938962578773498,-1.392454035580158,-3.7499748706817626,-0.7017992615699769,-0.3342741313390434,0.9218804717063904,-0.5934504188597203,-1.5022510647773744,0.6702441990375518,-0.07779299898538736
2019-05-11 10:00:00,-15.012146759033204,-10.688229370117188,0.02540383654413742,6.295463037490846,2.4705087423324583,0.1654411878436804,4.530029964447022,0.10688977502286434,-0.6322993814945221,-0.4920560270547867,0.48725533187389375,0.060644612740725266,3.229458045959473,-0.4664483442902565,-0.021158263273537137,-1.5091952204704284,-0.9443342804908752,-0.12263325611129401,0.2815739676356316,0.20811164556071163
2019-05-11 11:00:00,-2.2136683344841006,-8.4288170337677,0.6469751328229905,5.616876435279846,1.687348520755768,0.1384172153659165,1.5286975502967834,0.03556940443813801,-0.5269755244255065,-0.6274181976914407,0.9614187598228454,0.33623227700591085,3.1363990306854252,-0.7690423339605331,0.09626016337424513,-0.8911250531673431,-0.9061947107315064,0.15329030980356043,0.5406874179840088,0.31532593630254274
2019-05-11 12:00:00,6.646816968917847,-5.637777423858642,1.423939287662506,4.335101437568666,0.38208186216652396,0.1249052649363875,-0.9098852515220642,0.0017860373482108337,-0.5901697605848313,-0.7176594465970995,0.582088029384613,0.5617131620645524,3.229458045959473,-0.9035286664962768,0.22672513648867598,-0.23185027204453945,-0.8756831288337708,-1.4102765321731567,-0.5605450242757797,0.24384975815191864
2019-05-11 13:00:00,17.476299667358397,-4.441618251800537,1.890117871761322,2.7517319917678833,-1.0102026104927062,0.17219715286046264,-2.5981348276138307,-0.062026900611817835,-0.642831626534462,-0.9131824791431427,0.3924227118492127,0.661926831305027,3.3225172996520995,-1.07163645029068,0.39632954634726053,0.3038104756735265,-0.8146597802639007,-1.1343528926372528,0.9293577134609222,0.1723735892563127
2019-05-11 14:00:00,2.708823537826538,-1.5176722943782806,3.133260107040406,2.073145353794098,-2.1414336442947386,0.23300100024789566,-4.6615509510040285,-0.14085485157556832,-0.5375078916549683,-0.7026192814111709,0.29759000837802885,0.6368733450770379,3.6947535037994386,-1.1725010871887207,0.4615620579570532,0.6746525689959527,-0.7994039714336395,0.3372393786907196,-0.30143150091171267,-0.04205491319298742
2019-05-11 15:00:00,3.6933216571807863,-1.5176722943782806,3.754831552505493,0.41437738239765165,-2.924593830108642,0.33434079289436347,-1.8478017330169678,-0.17463819207623602,-0.4005868759006262,-0.5522169873118401,-0.2714060649275779,0.661926831305027,3.7878127336502074,-1.4414736926555634,0.5528874561190605,1.1279038608074188,-0.7307527482509613,-0.766454941034317,-0.5605450242757797,-0.5781261712312699
2019-05-11 16:00:00,-2.2136683344841006,-4.0428976774215695,2.200903224945068,0.41437738239765165,-3.881789374351502,0.44243658185005186,-2.0353850126266484,-0.25721970573067665,-0.4005868759006262,-0.23637222722172738,-0.6507368326187134,0.6869802579283715,2.9502809762954714,-1.5759596824646,0.6050734832882881,0.5098338618874549,-0.7002411484718323,-0.4905313223600386,0.21679552644491196,-0.613864241540432
2019-05-22 14:00:00,-12.058652973175048,-8.561724138259887,-0.7515601396560669,4.335101437568666,0.8171708911657334,0.1654411878436804,2.0914476633071897,-0.039504756499081875,-0.54804025888443,0.4705184519290924,-1.5990634799003598,-0.9665458686649799,-3.0985610485076904,-0.5000699022784829,0.565933933109045,-0.8087156355381012,-0.8985667645931243,-0.21460775882005695,1.0589145898818968,0.5297544687986374
2019-05-23 12:00:00,-12.058652973175048,-7.498470163345337,1.2685465216636658,4.18430461883545,1.687348520755768,-0.003458473738282905,2.2790307760238653,-0.024490027397405377,-0.6322993814945221,-0.2664526171982289,0.29759000837802885,0.03559118332341312,1.7405122756958007,-0.9707716882228852,0.422422587685287,-0.6851017177104949,-0.8909388422966004,-0.9504040479660034,1.447584629058838,0.7084449715912343
2019-05-23 13:00:00,-5.1671641826629635,-3.7770846128463744,1.734724998474121,3.80731167793274,-0.05300707463175056,0.0641013488173485,0.9659476518630982,-0.06953439973294735,-0.5164431065320968,-0.371734132245183,0.48725533187389375,0.18591173067688943,0.7168622136116027,-1.038014930486679,0.5398410193622112,-0.3966689676046372,-0.8070318400859833,-0.9504040479660034,0.4759090572595596,0.6727068036794663
2019-05-23 14:00:00,-4.182665157318115,-3.7770846128463744,1.423939287662506,1.6961527109146115,-0.6621315091848373,0.1451732089743018,-0.347135378792882,-0.08830303698778151,-0.54804025888443,-0.4469353139400482,-0.5559041231870652,0.31117883175611494,-0.21372887007892133,-1.1388794839382173,0.6442129798233509,-0.10823624394834039,-0.7765202760696411,-0.8584294080734253,1.2532497406005858,-0.04205491319298742
2019-05-23 15:00:00,0.7398266971111298,-1.9163920283317566,1.890117871761322,1.6961527109146115,-1.2712559461593629,0.23300100024789566,-0.5347186774015427,-0.1934066850692034,-0.6322993814945221,-0.3115733049809933,-0.36623873710632326,0.2610719881951809,-1.3304381728172299,-1.07163645029068,0.6703059561550618,0.18019646853208543,-0.6926132798194885,-1.318302035331726,0.9293577134609222,-0.1850072514265776
2019-05-23 16:00:00,5.6623182773590095,-3.2454582214355474,1.734724998474121,0.6405730903148651,-1.8803802132606506,0.36812071651220324,-1.4726351976394656,-0.1934066850692034,-0.5164431065320968,0.03435191586613656,-0.8404020845890046,-0.014515685103833645,-1.8887926459312439,-1.1725010871887207,0.7746778838336468,0.22140112966299058,-0.6849853917956352,-1.5022510647773744,0.9293577134609222,-0.2207453303039074
2019-05-23 17:00:00,13.538306140899659,-4.175804853439331,1.5793320417404175,1.3945584177970887,-1.9673980832099915,0.41541263461112976,-2.4105515599250795,-0.24595859721302987,-0.4743136078119278,0.32011623680591583,-1.7887288928031921,-0.26504995450377467,-1.7957332968711852,-1.1388794839382173,0.8007708780467511,0.42742450125515463,-0.6697295278310775,-0.5825058281421661,-0.49576663672924043,-0.11353107336908579
2019-05-23 18:00:00,9.60031337738037,-7.365564060211182,1.1131535410881042,1.9223480343818664,-2.402487075328827,0.4627044528722763,-3.9112180709838866,-0.20842158645391465,-0.4743136078119278,0.4554782927036284,-1.7887288928031921,-0.5656910361722112,-2.4471471548080443,-1.1052579045295716,0.5789805054664611,0.6334478452801705,-0.6468457773327827,-0.9504040479660034,0.8645793318748474,0.029421248810831434
2019-05-24 16:00:00,-15.996647167205811,0.21011384343728423,2.356296348571777,-0.716600525379181,-1.0102026104927062,0.3816327184438706,1.1535311222076416,-0.29100304692983625,-0.5164431065320968,-0.40181473791599276,-1.1249000549316404,0.8373008012771607,1.1821576833724978,-1.5759596824646,0.4746084775775671,-0.10823624394834039,-0.6392178870737554,-0.9504040479660034,1.7714768767356872,-0.07779299898538736
2019-05-24 17:00:00,20.429794120788575,-1.251858901977539,2.045510494709015,-0.5658037424087524,-1.2712559461593629,0.4491925835609436,1.716280746459961,-0.3135252833366394,-0.5691049665212631,-0.11605037972331048,-0.935234808921814,0.7370871290564537,0.7168622136116027,-1.2733658730983732,0.5007015027105808,-0.14944093823432925,-0.5934504188597203,-1.8701489090919494,0.5406874179840088,-0.3636977076530457
2019-05-24 18:00:00,3.6933216571807863,-3.3783650398254395,2.356296348571777,0.2635804247111082,-1.184238201379776,0.4491925835609436,-5.224300765991211,-0.30601786598563196,-0.5269755244255065,0.06443233862519263,-0.8404020845890046,0.2861254192888737,0.25156666110269726,-1.206122702360153,0.26586462594568727,-0.27305490970611573,-0.5629387822002172,-1.5022510647773744,-0.5605450242757797,-0.2207453303039074
2019-05-24 19:00:00,-4.182665157318115,-5.37196455001831,2.045510494709015,1.46995707154274,-0.9231847822666168,0.44243658185005186,-2.0353850126266484,-0.2647271364927292,-0.54804025888443,0.16971396156586707,-1.5042309761047363,0.11075146384537216,-0.3067880138754845,-1.2733658730983732,0.01798122599720957,1.251518115401268,-0.5553109291940928,-1.6861999630928033,0.4759090572595596,0.10089741777628658
2019-05-25 10:00:00,-23.87263278961182,-1.9163920283317566,1.734724998474121,2.3747394680976868,2.8185795068740833,0.08436936549842357,6.218279504776,-0.039504756499081875,-0.642831626534462,-1.0335043787956237,1.5304149150848385,0.13580488935112953,1.4613350570201877,-0.9035286664962768,-0.425599592505023,-1.7152184724807742,-0.9290784895420074,-2.3300215363502503,0.7350225806236268,0.565492495149374
2019-05-25 11:00:00,-3.1981671333312987,1.4062731862068178,2.6670819520950313,0.6405730903148651,2.1224374890327455,0.09788135141134262,3.2169470310211175,-0.15962333604693413,-0.54804025888443,-1.0936651825904842,0.29759000837802885,0.13580488935112953,1.3682760655879975,-1.1388794839382173,-0.29513468726072467,-1.2619674086570742,-0.8985667645931243,-0.5825058281421661,-0.10709635401144621,0.6727068036794663
2019-05-25 12:00:00,8.615814113616944,1.1404603123664858,2.9778673648834237,-1.244390457868576,1.1652418553829194,0.043833420053124475,-0.7223019033670426,-0.24595859721302987,-0.5585726737976074,-1.1989467322826386,0.013091970514506102,0.11075146384537216,1.0890986382961274,-1.3406089544296262,-0.15162324551492928,-0.602692312002182,-0.7917760908603669,0.9810609340667724,0.8645793318748474,0.9228733882308007
2019-05-25 13:00:00,10.584810161590575,3.5327797889709474,3.4440459966659547,-1.093593430519104,-0.227042618393898,0.1451732089743018,-2.9733013868331906,-0.33980124481022356,-0.4743136078119278,-1.2891880333423615,0.9614187598228454,0.18591173067688943,4.532285380363464,-1.4078521430492401,0.10930668041110037,0.26260583065450194,-0.7460086315870286,-0.4905313223600386,0.022460405481979206,0.3510640252381563
2019-05-25 14:00:00,18.460797119140626,4.463125419616699,2.6670819520950313,-2.4507668375968934,-2.0544159173965455,0.1992210959084332,-3.348467969894409,-0.33229386303573843,-0.6322993814945221,-1.2591076850891114,0.29759000837802885,0.16085832174867393,2.9502809762954714,-1.5087166249752042,0.18758563660085198,0.7570620015263557,-0.7002411484718323,0.15329030980356043,1.382806432247162,-0.14926915243268013
2019-05-25 15:00:00,36.18176689147949,2.8682464361190796,2.5116889715194706,-2.978556919097901,-3.0986293554306035,0.2735369376838207,-4.849134302139282,-0.3998605340719223,-0.3795221792533994,-1.0936651825904842,0.013091970514506102,0.08569802474230526,2.205807888507843,-1.3406089544296262,0.14844614919275043,0.8394712120294571,-0.6468457773327827,-0.30658228918910024,0.6702441990375518,-0.3636977076530457
