,SHAP_TEMP_24,SHAP_OX_22,SHAP_OX_19,SHAP_OX_18,SHAP_TEMP_01,SHAP_SPM_01,SHAP_TEMP_21,SHAP_TEMP_22,SHAP_TEMP_23,SHAP_OX_03,SHAP_OX_17,SHAP_TEMP_02,SHAP_OX_01,SHAP_OX_04,SHAP_TEMP_03,SHAP_TEMP_05,SHAP_OX_16,SHAP_TEMP_06,SHAP_HUM_03,SHAP_SPM_14,SHAP_TEMP_04,SHAP_OX_20,SHAP_OX_02,SHAP_HUM_02,SHAP_SPM_17,SHAP_HUM_01,SHAP_TEMP_18,SHAP_WS_01
2019-04-06 12:00:00,1.3451417505741121,-0.9543838441371921,0.3702376142144203,0.1635397747159004,-22.84679126739502,-0.18752816915512086,0.6257299050688744,0.40940170288085936,-0.6895965605974197,0.25239202054217463,0.2840784158557653,4.650418269634247,-10.899110984802245,-0.8034415602684021,2.47353588938713,4.76722526550293,0.6697727262973785,1.015498705767095,1.0587595947086812,1.4953022241592406,5.137051749229431,0.4004621677100658,1.4885709524154664,-0.9775009915232659,-1.291544646024704,2.174990689754486,-3.806142973899841,0.8911790257319808
2019-04-06 13:00:00,1.4958322107791902,-0.8734209716320038,0.35541546419262887,0.13649163544178006,-20.941310691833493,-0.11512684803456068,0.9062333039939403,0.48773794323205955,-0.7667009130120277,-0.21303223744034766,0.2840784158557653,3.97399617433548,-5.899960374832153,-0.7536693841218949,2.193814212083817,3.9414114117622376,0.6697727262973785,0.8741966739296914,1.0587595947086812,1.4953022241592406,4.346432065963745,0.30156221240758896,0.9079483628273011,-1.0617464289069174,-1.1653025507926942,2.276985228061676,-4.1096426963806145,0.26572030596435076
2019-04-06 14:00:00,1.7972128808498382,-0.9543838441371921,0.3405933082103729,0.13649163544178006,-20.941310691833493,0.029675866127945483,1.2632379397749898,0.6313544079661371,-0.8245292007923126,-0.44574436619877816,0.2840784158557653,3.6097687602043154,-1.734002983570099,-0.45503673404455186,1.863234144449234,3.322051453590393,0.6622039556503296,0.7171943590044976,1.1908305749297141,1.3493041872978206,3.7666438937187197,0.20266232267022133,-0.25329707730561496,-1.1038691267371177,-1.1653025507926942,2.174990689754486,-4.311975312232971,-0.3597384884953499
2019-04-06 15:00:00,2.023248332738876,-1.1163093090057372,0.3405933082103729,0.13649163544178006,-19.5802490234375,0.3192812472581864,1.4672403529286389,0.814139050245285,-0.9305475652217865,-0.9111686229705811,0.135951023735106,3.6097687602043154,-1.734002983570099,-0.3057204514741898,1.685229378938675,2.8678538441658015,0.654635202884674,0.5994425263255835,1.2568660736083983,1.4953022241592406,3.081440198421478,0.10376236028969288,-1.2210016012191773,-1.0617464289069174,-1.0390605390071868,1.3590316057205198,-4.615474581718445,-1.4021697223186496
2019-04-18 16:00:00,3.530152142047882,-1.844973862171173,0.11826112344861033,-0.24218231439590454,-17.402557659149174,-0.47713357508182525,2.0537477314472197,1.1927642464637755,-1.2678791850805282,-0.9887392103672028,-0.9009405165910721,2.152859961986542,-5.066769647598266,0.0924563362263143,1.2020735800266267,1.629133141040802,0.6092224985361099,0.34823875809088356,1.3229016691446307,1.9332964956760406,1.8164480865001678,-1.3302863948047159,-0.25329707730561496,-0.5562738850712776,-1.4177865862846375,0.7470623910427093,-5.424806118011475,-1.4021697223186496
2019-04-19 11:00:00,1.947903335094452,0.17909464947879314,0.4962258905172348,0.4610693313181401,-19.035828590393063,-0.47713357508182525,0.1157234608544968,0.3441214926540852,-0.7377867445349693,1.7262354969978335,0.7778362985700369,3.7138340950012205,-11.73230209350586,-2.1970602154731753,2.1683848023414614,4.478190469741821,0.6798644512891769,0.9055970847606659,-1.1864478923380375,1.641300344467163,4.926219749450683,1.092761564254761,2.8433574438095093,-0.008678750693798098,-1.1653025507926942,0.2370880676433444,-3.4014772176742554,-0.7767110526561737
2019-04-19 12:00:00,1.6841952681541446,0.09813189711421726,0.5184590816497803,0.27173234671354296,-13.319383335113525,-0.549534858763218,0.49822832494974134,0.22661719126044771,-0.718510664999485,0.3299627099186182,0.48158158995211126,3.2455418586730955,-5.066769647598266,-1.6993391156196593,1.736087793111801,3.7762490630149843,0.6622039556503296,0.8192457754164935,-0.46005707383155825,1.3493041872978206,3.7139361023902895,1.1422115325927735,1.1014892280101776,-0.2614149199798703,-1.0390605390071868,0.543072697520256,-3.9073095321655273,-0.5682247012853623
2019-04-22 11:00:00,2.4376471042633057,0.34102010875940325,0.4591704972088337,0.29878048300743104,-14.408229541778564,0.4640840023756027,0.3452263198792934,0.3571775548160076,-0.7763389527797699,1.415952640771866,0.7778362985700369,3.3496070384979246,-11.73230209350586,-1.9979719877243043,1.888663125038147,3.4046323537826537,0.6773415535688401,0.7093442395329476,-1.4505896769464015,-1.424658977985382,3.9247677087783814,0.8949616819620132,3.8110620260238646,0.3283029422163963,0.9808119535446167,-0.782860454916954,-2.693312013149262,-0.15125219468027354
2019-04-22 12:00:00,1.834885436296463,0.017169116996228685,0.42952623032033443,0.27173234671354296,-11.958325099945066,0.24687987193465233,0.5237286195158959,0.3441214926540852,-0.7281486809253692,0.7178162306547164,0.4322058089077473,2.3609898447990414,-5.899960374832153,-1.5002507925033566,1.5580830693244934,2.9917257785797116,0.647066456079483,0.61514283567667,-0.9883412525057793,-0.256674411892891,3.134148025512695,0.8949616819620132,1.1014892280101776,0.15981217510998247,1.107054054737091,-0.17089142873883248,-2.895645201206207,0.8911790257319808
2019-04-22 14:00:00,1.608849936723709,-0.14475634945556523,0.3628265418112278,0.01477497909218072,-5.425246143341065,0.3916826218366623,0.9062333039939403,0.46162584573030474,-0.7859769552946091,-0.9111686229705811,-0.604685877263546,1.1642431110143663,5.764721345901489,-0.3554925754666329,0.8460641130805016,1.8355866193771362,0.6218371674418449,0.418889843672514,-0.32798613160848616,0.18131977841258048,1.447492206096649,0.5982619926333428,-1.6080833792686466,-0.3035376388579607,1.4857801258563996,0.3390829026699066,-3.3508943557739257,-0.9851972401142122
2019-04-22 15:00:00,1.8725579619407653,-0.4686073511838913,0.2738936603069305,-0.10694164410233498,-8.963997173309327,0.8260906994342804,1.0082346964627504,0.6313544079661371,-0.8052530363202095,-1.4541635215282438,-0.654061672091484,0.6439184475690126,-3.400385856628418,-0.007087829336524019,0.49005470499396325,1.05106360912323,0.6218371674418449,0.316838339343667,0.002191458828747242,0.18131977841258048,0.9731201976537704,0.2521122947335243,-2.962869548797607,-0.3035376388579607,0.4758437842130661,0.1350931782275438,-3.6038100481033326,-1.4021697223186496
2019-05-10 10:00:00,2.3623018026351916,-1.9259366631507873,0.3183600947260856,0.1229675866663456,-11.686113834381102,-0.7667389556765556,0.7532315343618393,0.5269060924649238,-0.9016335517168045,3.2000789403915406,0.2840784158557653,2.8292820930480955,-14.231875801086426,-2.893869781494141,1.9395218789577489,5.056259989738464,0.6596810162067414,0.9762482283636927,-0.5921280682086945,1.9332964956760406,5.137051749229431,-0.04458745121955869,5.5529303550720215,-0.6405193313956261,-1.4177865862846375,2.174990689754486,-2.4403958439826967,0.474206455796957
2019-05-10 11:00:00,2.324629175662994,-2.00689936876297,0.3331822499632835,0.13649163544178006,-9.508420276641846,-0.47713357508182525,0.7787318691611291,0.5530181378126144,-0.8534432202577591,1.415952640771866,0.08657524436712265,1.840665239095688,-5.066769647598266,-2.645009076595306,1.3037906885147093,3.9414114117622376,0.654635202884674,0.9291474232450128,0.5304754942655563,1.9332964956760406,3.2395638942718508,-0.04458745121955869,1.682111954689026,-1.0617464289069174,-1.4177865862846375,2.3789799213409424,-2.5921456098556517,0.0572339855134487
2019-05-10 12:00:00,2.1362662315368652,-1.683048391342163,0.3405933082103729,0.08239536490291358,-4.880822038650513,-0.33233088031411173,0.8042321041226387,0.5660742908716203,-0.8727193623781204,-0.13546152915805582,-0.012176365777850173,1.4244053632020948,0.7655719280242921,-1.5002507925033566,0.8206349149346351,2.4549470067024233,0.6268829971551895,0.7171943590044976,1.1908305749297141,1.3493041872978206,1.9218641698360444,0.05431242287158964,-0.44683798402547836,-1.1459917336702345,-1.670270812511444,2.3789799213409424,-3.047394561767578,0.26572030596435076
2019-05-10 13:00:00,2.2116114437580108,-1.683048391342163,0.31094904839992515,0.05534722674638032,-5.697457504272461,-0.33233088031411173,0.7787318691611291,0.5791302651166916,-0.8823574215173722,-0.9887392103672028,-0.5553100392222404,0.5398535586893558,8.264296674728394,-0.5048088392242789,0.6172009371221066,1.4226797759532928,0.5940849626436829,0.4345900766551495,1.3229016691446307,1.7872985303401947,0.9204120516777039,0.10376236028969288,-1.8016242146492005,-1.1459917336702345,-1.4177865862846375,2.7869597196578972,-3.755559802055359,-0.15125219468027354
2019-05-10 14:00:00,2.2492839813232424,-1.5211229383945466,0.29612689316272733,-0.09341753199696542,-4.064187598228455,-0.18752816915512086,0.8552328556776047,0.5660742908716203,-0.8919955193996429,-1.5317343115806583,-1.1971953511238096,0.6959509684471413,9.930679321289062,0.04268422359600663,0.18490372523665427,0.6381567537784576,0.5915620103478432,0.23833716958761214,1.3229016691446307,1.641300344467163,0.49874817822128537,-0.09403740242123604,-3.5434924602508544,-1.3144826963543894,-1.4177865862846375,2.684964740276336,-4.362558722496033,-0.9851972401142122
2019-05-10 15:00:00,2.2869565725326537,-1.4401601910591124,0.21460506618022918,-0.26923047080636026,-7.058515548706055,-0.18752816915512086,1.0847356656799092,0.6052422389388085,-0.8823574215173722,-2.229870581626892,-1.2465710282325744,0.3837561113759875,5.764721345901489,0.3910889785736798,0.26119150281883774,0.3078312689438462,0.5865162175148726,0.08918499127030373,1.5870435625314712,1.641300344467163,-0.3972877681255341,-0.19293733015656472,-3.930574083328247,-1.2723598778247833,-0.9128185272216797,1.869005846977234,-4.4131420135498045,-1.6106559991836549
2019-05-10 16:00:00,2.2492839813232424,-1.764011061191559,0.11826112344861033,-0.28275454267859457,-8.147362470626831,-0.04272549105808138,1.4417403154075146,0.7227466106414795,-0.9112715631723404,-2.385011947154999,-1.3453227579593654,0.9561132401227951,6.597912549972534,0.8390379036776722,0.10861599184572698,-0.39411044567823417,0.5940849626436829,0.026383967697620386,1.521008166670799,1.9332964956760406,-0.2391637682914733,-0.7368869468569755,-2.962869548797607,-0.9353782042860985,-1.291544646024704,2.174990689754486,-4.514308381080628,-2.2361145615577707
2019-05-10 17:00:00,2.3623018026351916,-1.9259366631507873,0.11085008978843688,-0.3098027348518372,-10.325055789947509,-0.04272549105808138,1.7477439932525158,0.9055313736200334,-0.9980139285326004,-1.9971583962440491,-1.1971953511238096,1.1642431110143663,14.096637725830078,0.9385820552706718,0.38833773955702783,-0.2702383728697896,0.5940849626436829,-0.10706792706623673,0.9927241072058678,1.9332964956760406,-0.5554117266088723,-1.3797362999990581,-3.156410431861878,-1.0617464289069174,-1.1653025507926942,1.767011082172394,-4.362558722496033,-0.7767110526561737
2019-05-10 18:00:00,2.7013553857803343,-2.8165266156196593,0.09602791890501976,-0.26923047080636026,-14.68044204711914,-0.18752816915512086,1.7732442788779732,1.06220390945673,-1.1329463720321655,-2.0747292995452877,-1.1971953511238096,1.580502909421921,13.263445091247558,0.6897216103971004,0.49005470499396325,-0.5179824698716402,0.5915620103478432,-0.08351761261001227,1.1908305749297141,2.0792944252491,0.02437615618109703,-1.4291862938553097,-4.8982789516448975,-0.8932555347681046,-1.1653025507926942,1.1550417900085448,-4.817807412147522,-0.7767110526561737
2019-05-10 19:00:00,3.2287714004516603,-3.8690425395965575,0.11826112344861033,-0.26923047080636026,-18.491405391693114,-0.33233088031411173,1.8242448098957538,1.0752597257494927,-1.2486029386520385,-2.772865557670593,-1.2465710282325744,2.413022464513779,8.264296674728394,0.7394936148077249,0.6934886611998081,-0.0637849251739681,0.5764244943857193,-0.13061839584261178,0.9266885776072741,2.2252926588058477,0.23520817384123793,-1.5280862100422383,-4.704738068580626,-0.6405193313956261,-1.4177865862846375,0.44107780754566195,-5.323639822006227,-0.7767110526561737
2019-05-11 09:00:00,1.043761059641838,0.7458338111639022,0.5851587586104869,0.5963100507855416,-18.491405391693114,-0.04272549105808138,-0.5982855290174485,-0.17812014203518628,-0.49683571932837367,2.5795132160186767,2.4072374165058137,4.13009386062622,-20.06421566009521,-2.396148657798767,2.3972484052181247,4.065283572673797,0.7757356271147728,0.7642949290573597,-0.9223056688904763,1.057308131456375,4.978927946090698,1.9828608155250549,6.327093935012817,-0.05080142775550485,0.09711770671419798,0.8490572869777679,-0.16415075473487378,0.6826927393674851
2019-05-11 10:00:00,0.7423803329467773,1.4744986712932586,0.5925697981845588,0.7180266827344896,-13.86380729675293,0.24687987193465233,-0.751287505030632,-0.1389519894495606,-0.3329890245571732,1.7262354969978335,2.3578613400459285,3.1414767622947695,-2.56719434261322,-2.246832323074341,1.9395218789577489,3.817539727687836,0.7605982035398484,0.7407446175813674,-0.39402160942554476,0.9113100677728653,4.188307881355286,1.7356109142303466,3.036898303031921,-0.5141511633992195,-0.15536637380719187,1.0530469596385956,-0.5688165225088596,0.8911790257319808
2019-05-11 11:00:00,0.101946235075593,1.6364240229129792,0.6592694789171218,0.704502560943365,-9.508420276641846,0.10207719739992172,-0.47078391034156086,-0.21728823706507683,-0.36190317654982207,0.4075333833694457,2.0616068243980408,2.256924951076508,9.097487640380859,-1.6993391156196593,1.456366074085236,3.198179292678833,0.7404146425426006,0.6936438992619515,0.33236898407340043,0.6193138957023621,3.2395638942718508,1.7850611448287972,-1.0274607300758363,-0.5983965873718262,-0.40785042345523836,1.1550417900085448,-1.3781481742858888,0.474206455796957
2019-05-11 12:00:00,0.21496396772563459,1.2316101789474487,0.6518584124743938,0.623358179628849,-6.241880655288696,0.10207719739992172,-0.36878258287906646,-0.07367179766297338,-0.3040749214589596,-1.2214514791965485,1.6666005223989486,1.4244053632020948,16.596211910247803,-0.8532136768102646,1.0240688771009445,2.4549470067024233,0.735368762165308,0.5758920671418309,0.46443999037146566,0.3273178212344646,2.2381121098995207,2.2301104426383977,-3.737033176422119,-0.6405193313956261,-0.6603344917297364,1.869005846977234,-2.0863134264945984,-0.3597384884953499
2019-05-11 13:00:00,-0.011071500182151816,1.3125730216503144,0.60739203132689,0.5151656024158002,-4.608611011505127,-0.11512684803456068,-0.16478012427687644,-0.021447659283876413,-0.41009338926523925,-2.3074414372444148,1.56784892976284,0.8000158585608006,18.26259651184082,0.19200055729597804,0.6172009371221066,1.6704239904880525,0.7202312353998424,0.4345900766551495,0.5304754942655563,0.9113100677728653,1.3420761346817016,2.180660676956177,-5.478901386260986,-0.9353782042860985,-0.5340924739837647,1.869005846977234,-2.4403958439826967,-0.5682247012853623
2019-05-11 14:00:00,0.4033269450068474,2.041237533092499,0.5481034547090531,0.48811749294400214,-2.1587061285972595,0.10207719739992172,0.24322505649179224,0.08300068452954293,-0.4486455261707306,-3.0055777192115785,1.2715942606329915,0.48782102540135386,15.763021755218507,0.8888100396841765,0.3120500080287457,0.9684822380542755,0.7050937250256538,0.2854378208518028,0.9927241072058678,0.7653120547533036,0.49874817822128537,1.8839608669281005,-5.8659836769104015,-0.9353782042860985,-0.2816084071993828,2.4809749484062196,-2.8450618028640746,-1.4021697223186496
2019-05-17 14:00:00,0.7800529330968857,-0.7114955425262451,0.236838348954916,-0.02579719517379996,-8.691785287857055,-0.983943036198616,0.3452263198792934,0.21356109902262688,-0.5257498703896999,0.4851041156798601,-0.3578068746253848,1.2162754893302918,-8.399536037445069,-1.0025298953056336,0.9477811604738235,1.5465517342090607,0.6268829971551895,0.2618875280022621,-0.06384406685829161,1.641300344467163,1.0785361379384995,-0.24238732010126113,1.682111954689026,-0.4720284670591354,-1.9227548360824585,0.3390829026699066,-2.8450618028640746,-1.6106559991836549
2019-05-23 12:00:00,1.2321240425109863,-0.2257190995849669,0.4814037442207336,0.10944350224453954,-7.058515548706055,-0.49929722398519516,-0.06277875341475012,0.05688861273229122,-0.5643020102754235,-0.3681736785219981,-0.5059342592954635,1.4764378905296325,-5.066769647598266,-1.5500230193138123,0.7952055230736732,1.8768771886825562,0.6294059962034225,0.48954093917272995,0.7946175654564286,1.683014154434204,1.3420761346817016,0.8949616819620132,0.13378471825271845,-0.8511328041553498,-1.3173082709312438,1.4610263347625732,-2.1368966817855837,0.474206455796957
2019-05-23 13:00:00,1.0060884654521942,-0.06379361096769572,0.3257711470127106,-0.07989347130060195,-5.425246143341065,-0.47713357508182525,0.09022316858172416,0.13522483706474306,-0.5064737481996417,-0.756027215719223,-0.5059342592954635,0.9561132401227951,-2.56719434261322,-0.3554925754666329,0.6426301248371601,0.9684822380542755,0.6142684429883957,0.32468845956027514,0.8606530736200512,1.6383206248283386,0.8677041679620743,1.0433116376399993,-0.44683798402547836,-0.7668874263763428,-1.2786626994609833,1.6650161385536193,-2.693312013149262,0.26572030596435076
2019-05-23 14:00:00,0.7800529330968857,-0.14475634945556523,0.22201612442731858,-0.07989347130060195,-3.2475526571273803,-0.40473221987485886,0.3197260290384292,0.21356109902262688,-0.5643020102754235,-0.9887392103672028,-0.8021890714764595,0.6439184475690126,3.265146803855896,-0.10663206800818444,0.38833773955702783,0.5968660652637482,0.5991308146622032,0.15198593448731118,0.7285820212215185,1.593627429008484,0.5514561291784048,0.00486246955697423,-1.0274607300758363,-0.8511328041553498,-1.24001727104187,1.5630213499069217,-2.996811354160309,0.26572030596435076
2019-05-23 15:00:00,1.0060884654521942,0.09813189711421726,0.22201612442731858,-0.16103790067136287,-4.064187598228455,-0.2599295371212066,0.6257299050688744,0.3310653887689114,-0.6221302658319473,-1.2214514791965485,-1.0984436184167863,0.22765873186290264,8.264296674728394,0.04268422359600663,0.23576221810653805,0.3491219118237496,0.581470374017954,0.08133484199643137,0.8606530736200512,1.54893439412117,0.02437615618109703,-0.6874369084835052,-2.3822469472885133,-0.8090101614594459,-1.2013718724250793,1.4610263347625732,-3.300310730934143,-2.0276287317276003
2019-05-23 16:00:00,1.2321240425109863,-1.6020855426788334,0.17754970085807142,-0.24218231439590454,-5.425246143341065,-0.33233088031411173,0.9062333039939403,0.48773794323205955,-0.7088727086782456,-1.7644463419914245,-1.4440742909908293,0.3837561113759875,12.430254077911377,0.19200055729597804,0.032328253611922236,-0.0637849251739681,0.580208970606327,0.0342341348528862,0.7946175654564286,1.5042409121990203,-0.2918719425797463,-0.6874369084835052,-3.5434924602508544,-0.7668874263763428,-1.1627261102199555,1.2570366203784942,-3.6038100481033326,-0.15125219468027354
2019-05-24 10:00:00,0.7800529330968857,0.42198282927274705,0.6444473832845687,0.6368822447955609,-8.691785287857055,-0.40473221987485886,-0.8277883619070053,-0.1520080590620637,-0.41009338926523925,2.269230329990387,1.4690972864627843,2.100827497243881,-18.397835350036623,-2.396148657798767,1.5580830693244934,3.322051453590393,0.7126625329256058,0.6543933585286141,-0.5260925695300103,1.2033062577247622,3.292271912097931,1.8839608669281005,5.165848255157471,-0.17716953307390212,-1.0390605390071868,0.6450675040483475,-0.21473396504297854,1.099665388464928
2019-05-24 11:00:00,0.4033269450068474,0.9887220144271851,0.6148030910640955,0.4610693313181401,-2.4309176445007328,-0.40473221987485886,-0.751287505030632,-0.25645637763664125,-0.35226513091474765,1.260811221599579,1.1234668761491773,1.2683080971240999,-4.23357801437378,-2.0477438330650326,0.9477811604738235,2.496237587928772,0.69752496778965,0.5994425263255835,-0.1959150834009051,0.6193138957023621,2.4489439368247994,2.131210684776306,2.6498164653778082,-0.4299057811498642,-0.9128185272216797,0.9510520994663239,-0.9734823048114777,-0.5682247012853623
2019-05-24 12:00:00,0.17729140128940346,1.4744986712932586,0.5184590816497803,0.3664008617401123,1.1078338742256164,-0.47713357508182525,-0.6237858414649964,-0.21728823706507683,-0.2751607846468687,0.25239202054217463,0.8272121131420136,0.07156128762289879,4.931529998779298,-1.400706911087036,0.5409132208675146,1.8355866193771362,0.6924791008234025,0.44244015887379645,0.2002979638054967,0.9113100677728653,1.1839521080255508,1.9334109425544739,-0.6403788626194,-0.5562738850712776,-0.786576509475708,2.276985228061676,-1.8333972573280335,0.26572030596435076
2019-05-24 13:00:00,-0.1240893367677927,1.8793120980262756,0.4665815830230713,0.28525643721222876,1.6522571682929992,-0.549534858763218,-0.34328231737017634,-0.1520080590620637,-0.3040749214589596,-1.06630996465683,0.728460516408086,-0.6048608362674713,4.09833824634552,-0.7536693841218949,-0.04395947288721801,0.8446101486682892,0.6874332338571549,0.316838339343667,0.3984044715762138,0.9113100677728653,0.3406241893768311,1.2905614078044891,-2.76932864189148,-1.1038691267371177,-0.786576509475708,2.7869597196578972,-2.2886463403701782,-1.4021697223186496
2019-05-24 14:00:00,-0.011071500182151816,1.5554612398147585,0.42211515083909035,0.25820826813578607,1.9244686365127563,-0.33233088031411173,0.039222524501383346,-0.008391576260328291,-0.35226513091474765,-1.9195875525474548,0.629708912735805,-0.7089257776737212,7.431104230880737,0.0924563362263143,-0.374539715051651,0.1839591760654002,0.6748185604810715,0.12843550108373164,1.2568660736083983,0.18131977841258048,-0.8716598063707351,0.9444117069244384,-2.575787878036499,-1.3144826963543894,-0.2816084071993828,1.0530469596385956,-2.389812779426575,0.26572030596435076
2019-05-24 15:00:00,0.17729140128940346,0.5029455959796906,0.4072930005961098,0.23116015531122686,0.8356218233704567,0.029675866127945483,0.4727279059588909,0.18744902480393652,-0.4582835741341114,-1.8420172095298768,0.3828299835324288,-0.7609581828117371,13.263445091247558,0.6399494566023349,-0.42539815455675123,-0.7657266385853291,0.647066456079483,0.002833624184131625,1.5870435625314712,0.4733158886432648,-1.5568640232086182,0.6477119520306588,-3.3499515056610107,-0.5983965873718262,-0.5340924739837647,1.1550417900085448,-2.5921456098556517,-1.193683445453644
2019-05-24 16:00:00,0.591689932346344,-0.06379361096769572,0.39247085526585584,0.1635397747159004,-1.3420711159706114,0.029675866127945483,0.7022308155894279,0.40940170288085936,-0.6028542138636113,-2.152299928665161,-0.16030372981913385,-0.5528283908963203,19.09578800201416,0.5901773735880852,-0.4508274167776108,-1.3025056093931195,0.6218371674418449,-0.1777189992368221,0.46443999037146566,0.03532171696424481,-1.6622799217700959,0.5488120280206205,-4.704738068580626,-0.6405193313956261,-0.5340924739837647,1.4610263347625732,-2.693312013149262,-1.8191422402858735
